Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
748	29	Bull, Tony	1930-05-24	177cm	70kg	31 (25-0-6)	10	1953-1957	23y 62d	26y 333d
913	24	Delmenico, Wayne	1952-08-21	183cm	83kg	31 (9-0-22)	1	1972-1975	19y 343d	22y 318d
940	37	Carroll, Ted	1955-07-11	183cm	78kg	31 (11-0-20)	12	1974-1977	19y 16d	22y 26d
1103	37	Flintoff, David	1964-01-11	175cm	74kg	31 (15-0-16)	20	1988-1991	24y 138d	27y 176d
1240	17	Johnson, Chris	1986-01-25	188cm	87kg	31 (9-0-22)	2	2005-2008	19y 109d	22y 196d
1255	39	Wonaeamirri, Austin	1988-10-02	176cm	76kg	31 (10-0-21)	37	2008, 2010-2011	19y 187d	22y 224d
1271	31	Scully, Tom	1991-05-15	181cm	80kg	31 (13-1-17)	6	2010-2011	18y 316d	20y 105d
1322	32	Bugg, Tomas	1993-04-05	185cm	79kg	31 (16-0-15)	18	2016-2018	22y 356d	25y 10d
174	 	Parke, Bert	1886-04-21	179cm	 	30 (11-0-19)	 	1907-1910, 1912	21y 6d	26y 62d
197	 	Norman, Len	1885-10-09	 	 	30 (14-1-15)	15	1908-1909	22y 220d	23y 295d
227	13	Fairbairn, Stan	1886-07-14	190cm	92kg	30 (8-1-21)	41	1910-1911, 1914	23y 311d	27y 299d
268	21	Armstrong, Charlie	1883-03-10	180cm	80kg	30 (3-0-27)	1	1913-1914, 1919	30y 47d	36y 138d
535	30	Foster, Jack	1912-11-30	183cm	81kg	30 (16-1-13)	17	1935-1938	22y 148d	25y 158d
671	24	Hanna, Frank	1924-04-05	189cm	85kg	30 (16-0-14)	3	1947-1949	23y 21d	25y 60d
675	6	Craddock, Eddie	1927-10-30	165cm	67kg	30 (19-1-10)	45	1947-1950	19y 262d	22y 307d
686	23	Carlon, Ken	1923-10-05	179cm	72kg	30 (22-0-8)	6	1949-1950	25y 207d	26y 332d
703	14	Johnston, Bob	1929-08-29	178cm	80kg	30 (12-0-18)	 	1950-1952	20y 306d	23y 1d
896	10	Burgmann, Lloyd	1952-07-02	183cm	82kg	30 (13-1-16)	41	1970-1972	17y 353d	20y 13d
960	8	Johnston, Peter	1957-11-13	192cm	95kg	30 (7-0-23)	36	1976-1978	18y 163d	20y 293d
1066	5	White, Robin	1960-09-08	177cm	80kg	30 (11-0-19)	2	1985-1987	24y 203d	26y 299d
22	 	Strahan, Dave	1874-10-21	179cm	 	29 (14-1-14)	 	1897-1900	22y 206d	25y 266d
649	8	Stabb, Roy	1922-11-30	170cm	67kg	29 (13-0-16)	2	1945-1947	22y 156d	24y 252d
769	38	Brenchley, Peter	1936-10-23	178cm	76kg	29 (24-1-4)	14	1957-1959	20y 186d	22y 338d
1146	26	Doyle, Greg	1970-09-24	190cm	101kg	29 (15-0-14)	14	1993-1996	22y 205d	25y 280d
1161	32	Gaspar, Damien	1975-03-28	193cm	94kg	29 (8-0-21)	 	1995-1998	20y 53d	23y 133d
1196	28	Collins, Matthew	1977-02-02	186cm	85kg	29 (19-0-10)	5	1998-2001	21y 187d	24y 129d
1242	33	Pickett, Byron	1977-08-11	178cm	86kg	29 (15-1-13)	16	2006-2007	28y 234d	30y 22d
396	33	Dunbar, Edgar	1902-04-12	189cm	 	28 (9-0-19)	5	1922, 1924	20y 24d	22y 147d
565	14	Maher, Jack	1916-07-10	178cm	80kg	28 (19-0-9)	10	1938-1940, 1944	21y 301d	27y 322d
818	36	McLean, Peter	1941-05-06	187cm	86kg	28 (18-0-10)	2	1964-1965	23y 31d	24y 114d
898	5	Gallus, John	1945-09-30	191cm	94kg	28 (15-1-12)	39	1971-1972	25y 185d	26y 296d
1013	7	Pinnell, Phillip	1951-01-07	189cm	86kg	28 (2-0-26)	10	1980-1981	29y 109d	30y 199d
1068	43	Payne, Paul	1965-03-06	189cm	85kg	28 (11-0-17)	5	1985-1988	20y 38d	23y 29d
1075	38	Kol, Nigel	1962-01-01	183cm	70kg	28 (6-0-22)	13	1985-1987	23y 172d	25y 198d
1250	29	Newton, Michael	1987-04-27	193cm	91kg	28 (6-0-22)	35	2007-2011	20y 63d	24y 30d
1381	19	Langford, Harvey	2006-03-15	191cm	85kg	28 (11-0-17)	22	2025-2026	19y 1d	20y 35d
184	 	Rigby, Harry	1878-01-09	173cm	 	27 (10-0-17)	 	1907-1908	29y 129d	30y 240d
203	 	Hewitt, Fred	1883-11-13	 	 	27 (14-1-12)	2	1908-1910	24y 227d	26y 196d
617	20	Herbert, Bob	1919-03-11	170cm	71kg	27 (14-0-13)	38	1943-1944	24y 65d	25y 175d
902	12	Collins, Mike	1953-05-05	183cm	80kg	27 (9-0-18)	11	1971-1974	18y 45d	21y 76d
905	30	Williamson, Peter	1953-12-01	188cm	81kg	27 (10-0-17)	16	1971-1974	17y 263d	20y 273d
945	12	Lyons, Marty	1956-09-04	183cm	81kg	27 (10-0-17)	16	1975-1977	18y 213d	20y 252d
951	7	Smith, Ray	1948-09-23	183cm	81kg	27 (12-0-15)	1	1975-1976	26y 278d	27y 340d
1131	4	Sullivan, Chris	1972-08-08	180cm	75kg	27 (10-1-16)	22	1992, 1994	19y 247d	21y 321d
1294	5	Toumpas, Jimmy	1994-01-02	183cm	79kg	27 (5-0-22)	6	2013-2015	19y 88d	21y 183d
16	 	Steele, Wally	1878-09-08	175cm	 	26 (13-0-13)	12	1897-1898	18y 242d	20y 2d
256	25	Politz, Ted	1889-07-28	171cm	 	26 (11-0-15)	19	1911-1913	21y 338d	24y 33d
831	19	Leahy, Terry	1946-10-12	184cm	81kg	26 (6-0-20)	8	1966-1967	19y 195d	20y 318d
968	34	Flower, Tom	1957-12-03	184cm	72kg	26 (6-0-20)	28	1977-1979	19y 155d	21y 209d
978	40	Thorne, Peter	1960-01-24	175cm	79kg	26 (10-0-16)	35	1978-1979, 1984	18y 74d	24y 193d
1005	21	Durnan, Jim	1960-04-18	185cm	89kg	26 (3-0-23)	2	1979-1981	19y 66d	21y 63d
1125	30	Bryce, Paul	1968-07-12	194cm	95kg	26 (11-1-14)	3	1991-1992	22y 269d	24y 13d
1365	12	Hunter, Lachie	1994-12-13	183cm	82kg	26 (17-0-9)	7	2023-2024	28y 95d	29y 172d
97	 	Hocking, Ern	1882-05-16	170cm	 	25 (9-0-16)	8	1902-1903	19y 352d	21y 105d
613	32	Minnis, Jack	1922-01-26	174cm	68kg	25 (12-0-13)	6	1942-1944	20y 194d	22y 220d
641	9	Porter, Ivan	1918-09-08	168cm	68kg	25 (11-0-14)	31	1944-1946	25y 304d	27y 266d
874	30	Letcher, John	1950-11-26	189cm	96kg	25 (10-0-15)	2	1969-1970, 1972	18y 132d	21y 281d
888	22	Carr, Ray	1948-12-02	180cm	84kg	25 (10-0-15)	55	1970-1972	21y 123d	23y 142d
971	16	Walters, Robert	1955-11-13	193cm	99kg	25 (8-0-17)	46	1977-1981	21y 217d	25y 226d
1143	24	Gilbert, Phil	1969-11-15	185cm	89kg	25 (11-0-14)	6	1993-1994	23y 132d	24y 271d
1374	12	Tholstrup, Koltyn	2005-06-28	186cm	86kg	25 (12-0-13)	9	2024-2026	18y 288d	20y 295d
44	 	Pirrie, Dick	1879-04-15	178cm	71kg	24 (10-1-13)	11	1898-1900	19y 29d	21y 111d
132	 	Howard, Fred	1878-01-30	180cm	 	24 (3-0-21)	 	1905-1906	27y 96d	28y 221d
192	 	Jones, Alf	1885-05-27	180cm	 	24 (12-0-12)	18	1908-1909	22y 341d	24y 100d
202	 	Hodgkins, Joe	1886-02-01	177cm	 	24 (14-0-10)	23	1908-1911	22y 133d	25y 157d
384	11	Lord, John	1899-09-16	191cm	85kg	24 (11-2-11)	7	1921-1923	21y 233d	23y 350d
473	28	Jackson, Webber	1909-12-02	180cm	87kg	24 (10-0-14)	5	1930-1932	20y 152d	22y 199d
512	4	Sambell, Jack	1908-05-20	175cm	 	24 (7-0-17)	6	1933-1934	24y 344d	26y 118d
528	11	Meehl, Sid	1914-01-26	182cm	83kg	24 (13-1-10)	2	1934-1936, 1938	20y 120d	24y 157d
590	13	Lenne, George	1916-02-20	178cm	74kg	24 (11-0-13)	3	1941-1942, 1945	25y 116d	29y 193d
670	15	OConnor, Frank	1923-11-06	170cm	69kg	24 (15-0-9)	29	1947-1948	23y 164d	24y 275d
835	46	Bowden, Adrian	1947-10-12	183cm	83kg	24 (7-0-17)	 	1966-1967	18y 207d	19y 311d
1092	39	Koop, Doug	1960-07-22	180cm	83kg	24 (14-0-10)	5	1987-1988	26y 263d	28y 51d
1145	10	Pike, Martin	1972-11-14	189cm	92kg	24 (10-0-14)	25	1993-1994	20y 133d	21y 314d
1172	38	OBrien, Darren	1969-03-22	180cm	80kg	24 (5-0-19)	9	1996-1997	27y 29d	28y 161d
1272	19	Strauss, James	1990-06-14	185cm	82kg	24 (6-0-18)	1	2010-2013	19y 286d	23y 65d
1314	8	Lumumba, Heritier	1986-11-15	188cm	91kg	24 (8-0-16)	2	2015-2016	28y 140d	29y 167d
1383	30	Sharp, Harry	2002-12-17	183cm	69kg	24 (10-0-14)	16	2025-2026	22y 89d	23y 123d
111	 	Bremner, Billy	1872-06-23	175cm	 	23 (6-0-17)	1	1903-1904	30y 320d	32y 9d
120	 	Leach, Ted	1883-04-24	182cm	 	23 (13-1-9)	9	1904, 1909	21y 13d	26y 126d
606	10	Kramer, Gordon	1921-11-04	188cm	81kg	23 (9-0-14)	2	1942, 1944-1945	20y 221d	23y 301d
801	25	Rattray, Kerry	1944-07-13	183cm	78kg	23 (13-0-10)	12	1962-1963, 1965-1966	17y 296d	22y 31d
837	4	Smith, Peter	1947-09-22	183cm	87kg	23 (6-0-17)	23	1966-1967	18y 227d	19y 338d
852	12	Fowler, Chris	1948-08-28	193cm	92kg	23 (10-0-13)	3	1967-1969	18y 230d	20y 269d
871	25	Weekes, Peter	1947-02-21	192cm	89kg	23 (11-0-12)	9	1968-1971	21y 171d	24y 146d
904	45	Ritterman, Henry	1951-09-20	173cm	74kg	23 (11-0-12)	10	1971-1973	19y 321d	21y 346d
1104	26	Viney, Jay	1968-12-20	180cm	89kg	23 (14-0-9)	4	1988, 1990-1991	19y 224d	22y 248d
1155	34	Irving, Dean	1966-09-01	200cm	102kg	23 (6-0-17)	4	1994-1997	27y 352d	30y 287d
1201	47	Beams, Ben	1978-08-17	183cm	76kg	23 (10-0-13)	17	1999-2001	20y 250d	22y 345d
1287	30	Sellar, James	1989-03-24	196cm	98kg	23 (4-0-19)	11	2012-2013	23y 14d	24y 161d
1289	10	Byrnes, Shannon	1984-04-07	175cm	77kg	23 (3-0-20)	17	2013-2014	28y 358d	30y 33d
1382	20	Lindsay, Xavier	2006-08-03	183cm	72kg	23 (9-0-14)	3	2025-2026	18y 225d	19y 251d
471	18	Cutler, Bill	1900-07-28	184cm	90kg	22 (14-0-8)	6	1930-1931	29y 279d	31y 39d
636	36	Downey, Es	1923-08-11	183cm	85kg	22 (10-0-12)	7	1944-1945	20y 283d	21y 288d
684	20	McGowan, Alan	1926-08-07	183cm	86kg	22 (14-0-8)	7	1948-1950	22y 21d	24y 12d
714	20	McLean, Tom	1931-11-30	191cm	90kg	22 (6-1-15)	2	1951-1952	19y 156d	20y 232d
764	8	Sandral, Jim	1933-02-19	179cm	85kg	22 (16-0-6)	2	1956-1957	23y 76d	24y 200d
777	10	Turner, Bob	1936-06-21	183cm	80kg	22 (16-0-6)	7	1957-1958, 1960-1961	21y 8d	25y 87d
816	1	Foster, Rob	1947-03-25	189cm	84kg	22 (9-0-13)	7	1964-1967	17y 52d	20y 133d
943	26	Guy, Gary	1952-07-12	175cm	79kg	22 (8-0-14)	8	1975-1976	22y 267d	24y 47d
966	7	Denny, Barry	1953-05-10	184cm	87kg	22 (5-0-17)	3	1977-1979	23y 327d	26y 79d
1016	40	OBrien, Paul	1961-04-16	177cm	75kg	22 (7-0-15)	 	1980-1983	19y 122d	21y 351d
1052	46	Reynolds, Michael	1963-07-30	187cm	87kg	22 (5-0-17)	20	1983-1984, 1986	19y 337d	22y 284d
1117	31	Keogh, Rod	1971-03-25	180cm	83kg	22 (12-0-10)	8	1990-1992	19y 78d	21y 151d
1283	48	Fitzpatrick, Jack	1991-06-26	200cm	99kg	22 (2-0-20)	24	2011-2015	20y 70d	23y 347d
1344	41	Lockhart, Jay	1996-02-03	177cm	75kg	22 (8-0-14)	9	2019-2020	23y 55d	24y 201d
258	14	Bristow, Jack	1886-09-30	177cm	 	21 (10-0-11)	 	1912-1913	25y 210d	26y 222d
813	28	Robbie, David	1944-05-11	173cm	70kg	21 (15-0-6)	5	1963-1965	19y 49d	21y 109d
972	12	Norsworthy, Barry	1951-10-16	173cm	72kg	21 (6-0-15)	18	1977-1979	25y 252d	27y 201d
1112	32	Clark, Steven	1961-05-15	173cm	76kg	21 (13-0-8)	17	1990-1991	28y 320d	30y 95d
1198	29	Lamb, Chris	1981-03-11	192cm	98kg	21 (9-0-12)	1	1999, 2001-2003	18y 16d	22y 96d
1251	1	Buckley, Simon	1987-04-18	190cm	93kg	21 (3-0-18)	3	2007-2009	20y 81d	21y 345d
1258	19	Maric, Addam	1990-04-18	176cm	76kg	21 (4-1-16)	15	2008-2011	18y 100d	21y 103d
1304	22	Michie, Viv	1992-02-23	185cm	85kg	21 (5-0-16)	1	2014-2016	22y 27d	24y 180d
1370	40	Woewodin, Taj	2003-03-26	182cm	81kg	21 (12-0-9)	3	2023-2025	20y 104d	21y 362d
39	 	Byers, Eddie	1875-02-10	175cm	 	20 (7-1-12)	 	1898, 1900	23y 93d	25y 189d
67	 	Reid, Curtis	1876-04-25	179cm	 	20 (10-0-10)	 	1899, 1901-1903	23y 29d	27y 91d
251	7	Hickey, Bill	1886-01-28	179cm	82kg	20 (10-0-10)	1	1911-1912	25y 119d	26y 139d
296	4	Collins, Tim	1889-12-24	166cm	 	20 (9-0-11)	20	1914-1915	24y 122d	25y 205d
340	2	Tonkin, Eric	1894-01-11	175cm	 	20 (3-0-17)	19	1919-1920	25y 112d	26y 167d
360	11	Elliman, Dave	1902-03-17	175cm	70kg	20 (5-0-15)	18	1919, 1922-1924	17y 166d	22y 138d
472	5	Davidson, Hec	1908-03-29	170cm	 	20 (11-0-9)	5	1930-1932	22y 35d	24y 60d
502	26	Riley, Lou	1909-09-07	175cm	72kg	20 (7-0-13)	27	1932-1934	22y 299d	24y 254d
567	22	Harley, Harry	1916-02-06	180cm	88kg	20 (15-0-5)	5	1938-1939	22y 146d	23y 187d
571	3	Baxter, Bill	1919-05-29	183cm	80kg	20 (15-0-5)	 	1939-1941	19y 335d	21y 346d
656	1	Rowarth, Ern	1926-06-28	185cm	92kg	20 (9-0-11)	3	1945-1947	18y 339d	20y 351d
772	20	Pinfold, Graeme	1936-04-24	170cm	77kg	20 (14-0-6)	4	1957-1961	21y 3d	25y 103d
798	39	Matthews, Herbie	1943-05-10	169cm	77kg	20 (15-0-5)	8	1961-1964	18y 66d	21y 27d
1111	28	Howat, John	1970-07-15	187cm	89kg	20 (10-0-10)	10	1989-1992	18y 317d	21y 335d
1136	46	Robins, Haydn	1972-08-09	184cm	80kg	20 (7-0-13)	1	1992-1993	19y 281d	20y 322d
1148	28	Molloy, Glenn	1971-09-13	186cm	82kg	20 (9-0-11)	4	1993-1996	21y 258d	24y 248d
1150	25	Norrish, Jason	1972-01-26	179cm	89kg	20 (12-0-8)	2	1993-1994	21y 158d	22y 241d
1340	34	Hore, Marty	1996-03-05	190cm	84kg	20 (9-0-11)	1	2019, 2024	23y 18d	28y 171d
110	 	Tout, Ernie	1874-08-11	184cm	 	19 (5-0-14)	3	1903-1904	28y 264d	29y 319d
266	30	Maguire, Mick	1894-06-06	177cm	71kg	19 (7-0-12)	23	1912-1914	18y 9d	19y 344d
390	30	Bourke, Pat	1894-11-18	182cm	81kg	19 (9-1-9)	6	1921-1922	26y 191d	27y 302d
529	26	Smith, Len	1912-02-09	180cm	75kg	19 (9-0-10)	3	1934-1935	22y 115d	23y 147d
576	27	Daly, Gerry	1915-01-19	175cm	71kg	19 (15-0-4)	2	1939-1941, 1946	24y 156d	31y 140d
892	29	Leary, Noel	1949-09-03	183cm	83kg	19 (5-0-14)	 	1970-1973	20y 234d	23y 328d
944	20	Hurst, Paul	1948-12-19	184cm	86kg	19 (7-0-12)	6	1975-1977	26y 107d	28y 132d
976	15	Seaton, Phil	1957-01-04	183cm	86kg	19 (5-0-14)	5	1978-1980	21y 87d	23y 211d
1176	16	Pyman, Robert	1971-10-06	180cm	79kg	19 (4-0-15)	8	1997	25y 172d	25y 328d
1275	5	Gysberts, Jordan	1991-06-11	190cm	82kg	19 (7-1-11)	3	2010-2012	18y 352d	21y 55d
1285	49	Magner, James	1987-08-12	178cm	82kg	19 (3-0-16)	4	2012-2013	24y 232d	25y 287d
10	 	McLeod, Norm	1879-04-13	177cm	 	18 (9-0-9)	 	1897-1898	18y 25d	19y 66d
98	 	Rainey, Les	1881-01-10	171cm	 	18 (8-0-10)	17	1902-1903	21y 113d	22y 133d
171	 	Homan, Bill	1880-12-25	 	 	18 (7-0-11)	4	1907-1908	26y 123d	27y 171d
196	 	Wright, Henry	1882-02-24	168cm	66kg	18 (8-0-10)	1	1908-1909	26y 75d	27y 157d
279	10	Watt, Jack	1890-11-02	180cm	80kg	18 (3-0-15)	7	1913-1914	22y 189d	23y 223d
300	8	Trahair, Bert	1891-08-30	169cm	 	18 (2-0-16)	7	1914	22y 238d	22y 364d
597	8	Hewson, Don	1919-10-28	182cm	81kg	18 (6-0-12)	 	1942-1944	22y 193d	24y 233d
599	18	Walsh, Darcy	1918-08-21	184cm	80kg	18 (7-0-11)	 	1942-1944	23y 261d	25y 287d
664	34	Byfield, Arnold	1923-11-01	178cm	82kg	18 (13-0-5)	10	1946	22y 191d	22y 338d
713	36	Robinson, Keith	1930-08-04	183cm	81kg	18 (2-0-16)	 	1951, 1954	20y 267d	23y 270d
814	17	Watson, Graeme	1945-03-08	182cm	73kg	18 (15-0-3)	3	1964-1965	19y 55d	20y 89d
873	21	Hone, David	1946-06-30	185cm	85kg	18 (3-0-15)	3	1969	22y 281d	23y 61d
962	3	Tippett, Barry	1957-03-16	175cm	73kg	18 (4-0-14)	9	1976-1978	19y 74d	21y 121d
1071	23	Bourke, Daryl	1965-04-07	179cm	77kg	18 (4-0-14)	 	1985-1986	20y 41d	21y 145d
1192	48	Bishop, Matthew	1975-07-11	195cm	96kg	18 (7-0-11)	4	1998-1999	22y 289d	24y 41d
1197	19	Chisholm, Scott	1973-05-28	181cm	79kg	18 (5-0-13)	8	1999-2000	25y 303d	26y 285d
1351	12	Bedford, Toby	2000-05-27	178cm	69kg	18 (12-0-6)	9	2020, 2022	19y 300d	22y 57d
4	 	Jenkyn, Edwin	1876-07-18	174cm	 	17 (10-0-7)	2	1897	20y 294d	21y 48d
254	12	Kennedy, Mal	1892-10-30	177cm	 	17 (7-0-10)	4	1911-1912	18y 216d	19y 217d
287	1	Hassett, Johnny	1891-01-15	173cm	71kg	17 (9-0-8)	11	1913, 1915	22y 171d	24y 225d
320	27	Doubleday, Jack	1890-05-28	174cm	 	17 (9-0-8)	4	1915	24y 331d	25y 92d
325	10	Brake, Jack	1890-11-11	188cm	92kg	17 (9-1-7)	2	1915, 1920-1921	24y 171d	30y 198d
373	23	Boyd, Les	1895-03-01	170cm	 	17 (3-2-12)	6	1920-1922	25y 117d	27y 87d
596	27	Deayton, Frank	1921-06-02	188cm	81kg	17 (8-0-9)	2	1942-1943	20y 341d	22y 80d
620	31	Levey, Ken	1923-05-04	178cm	71kg	17 (8-0-9)	 	1943-1944	20y 32d	21y 121d
643	14	Hall, Ron	1921-04-17	185cm	89kg	17 (8-0-9)	2	1944-1947	23y 103d	26y 37d
679	14	Roscoe, Eric	1922-12-28	170cm	78kg	17 (9-0-8)	11	1948-1949	25y 111d	26y 137d
711	28	Smeaton, Bill	1928-12-11	184cm	83kg	17 (4-0-13)	33	1951-1952	22y 131d	23y 186d
729	11	Wilson, Jim	1930-08-04	163cm	59kg	17 (7-2-8)	16	1952-1953	21y 287d	22y 341d
822	30	Rowe, Ken	1943-12-05	188cm	89kg	17 (7-0-10)	 	1965-1966	21y 161d	22y 265d
833	2	Stewart, Bob	1946-08-09	188cm	89kg	17 (5-0-12)	 	1966-1967	19y 259d	20y 361d
927	14	Chamberlain, Neil	1955-04-24	178cm	73kg	17 (3-0-14)	10	1973-1976	18y 116d	21y
1038	21	Tossol, Peter	1962-11-21	183cm	80kg	17 (7-0-10)	20	1982-1984	19y 161d	21y 243d
1098	29	Chiron, Dean	1961-03-27	180cm	74kg	17 (12-0-5)	1	1987-1989	26y 120d	28y 19d
1132	32	Goodwin, Andy	1963-06-29	188cm	86kg	17 (7-1-9)	 	1992-1993	28y 296d	30y 61d
1189	39	Smoker, Craig	1978-04-04	174cm	76kg	17 (10-0-7)	12	1998-1999	19y 359d	21y 139d
1193	45	Longmuir, Troy	1979-05-25	184cm	81kg	17 (5-0-12)	3	1998-1999	18y 363d	20y 67d
1364	6	Grundy, Brodie	1994-04-15	203cm	100kg	17 (10-0-7)	10	2023	28y 337d	29y 119d
1371	14	Billings, Jack	1995-08-18	184cm	79kg	17 (7-0-10)	4	2024-2025	28y 202d	29y 223d
15	 	Sheahan, Fred	1870-09-05	 	 	16 (10-0-6)	 	1897	26y 245d	26y 364d
41	 	Lanigan, Denis	1874-05-18	 	 	16 (5-1-10)	1	1898	23y 361d	24y 115d
88	 	Anderson, Lindsay	1883-09-02	180cm	 	16 (4-0-12)	3	1901-1904, 1906	17y 272d	23y 6d
182	 	Johnson, Jack	1887-12-11	 	 	16 (6-0-10)	3	1907-1908	19y 151d	20y 143d
217	 	Beswicke, Percy	1881-02-22	 	 	16 (5-0-11)	1	1909-1910	28y 138d	29y 130d
221	 	Bell, David	1890-06-26	 	 	16 (4-0-12)	4	1909-1910	19y 56d	20y 55d
264	27	Joolen, Herb	1890-08-27	178cm	67kg	16 (4-0-12)	11	1912-1913	21y 272d	22y 347d
323	3	McKenzie, Jack	1881-11-10	178cm	76kg	16 (8-0-8)	10	1915	33y 165d	33y 291d
405	22	Makin, Jim	1896-06-22	185cm	80kg	16 (3-0-13)	1	1923	26y 317d	27y 85d
456	38	Moodie, Jim	1905-12-01	180cm	80kg	16 (8-0-8)	3	1928-1930, 1932	22y 177d	26y 151d
489	8	Adams, Bill	1900-12-11	180cm	86kg	16 (4-0-12)	12	1931-1932	30y 261d	31y 267d
611	15	Bradley, Colin	1921-03-02	182cm	79kg	16 (11-0-5)	 	1942-1944	21y 145d	23y 100d
647	29	Latham, Ralph	1924-10-17	185cm	86kg	16 (5-0-11)	11	1945	20y 200d	20y 319d
693	19	Love, Colin	1929-06-09	183cm	83kg	16 (5-0-11)	13	1949-1952	20y 58d	22y 336d
841	38	Dowsing, Rob	1947-09-03	173cm	67kg	16 (7-0-9)	17	1966-1968	18y 281d	20y 363d
901	50	McSpeerin, Shane	1952-08-05	185cm	78kg	16 (7-1-8)	11	1971-1973	18y 304d	20y 364d
918	34	Owens, Mal	1952-01-30	188cm	83kg	16 (0-0-16)	3	1973-1975	21y 67d	23y 79d
1050	45	Boland, Glenn	1962-07-04	180cm	76kg	16 (5-0-11)	1	1983-1984	20y 314d	22y 3d
1157	25	Norman, Luke	1971-12-16	184cm	85kg	16 (5-0-11)	3	1995-1996	23y 106d	24y 259d
1170	8	Turley, Craig	1965-08-24	185cm	84kg	16 (5-0-11)	8	1996	30y 218d	30y 346d
1277	32	Evans, Michael	1992-07-13	180cm	75kg	16 (3-0-13)	7	2011, 2013-2014	18y 312d	21y 281d
96	 	Cathie, George	1876-05-02	173cm	70kg	15 (7-0-8)	14	1901-1902	25y 107d	26y 113d
232	 	Henderson, Bill	1887-12-14	 	 	15 (6-1-8)	 	1910-1911	22y 172d	23y 178d
297	23	Gordon, Vic	1890-11-09	183cm	73kg	15 (1-0-14)	4	1914	23y 167d	23y 293d
544	11	Matthews, Norm	1915-08-30	174cm	71kg	15 (3-1-11)	1	1935, 1942-1944	19y 359d	28y 278d
573	21	Kimberley, Ron	1914-07-15	185cm	94kg	15 (10-0-5)	4	1939-1941, 1944	24y 295d	29y 303d
625	35	Newman, Charlie	1920-12-06	180cm	83kg	15 (7-0-8)	 	1943-1945	22y 209d	24y 241d
715	22	Ferguson, John	1931-05-12	189cm	89kg	15 (7-1-7)	6	1951-1954	20y	23y 66d
788	32	Milner, George	1938-03-17	174cm	65kg	15 (11-1-3)	1	1960-1961	22y 32d	23y 162d
880	39	Colcott, Russell	1949-09-10	180cm	73kg	15 (4-0-11)	18	1969-1971	19y 279d	21y 240d
931	38	Slade, Peter	1954-03-27	178cm	70kg	15 (2-0-13)	4	1974	20y 19d	20y 136d
992	8	Elliott, Glenn	1950-08-15	183cm	78kg	15 (4-0-11)	11	1979	28y 235d	29y 17d
1008	44	Bickford, Stephen	1960-09-27	187cm	87kg	15 (4-0-11)	4	1980-1981	19y 184d	20y 259d
1018	5	Young, Michael	1958-12-16	187cm	81kg	15 (0-0-15)	3	1981-1982	22y 102d	23y 129d
1074	37	Allday, David	1964-11-27	198cm	85kg	15 (4-0-11)	4	1985-1986	20y 193d	21y 262d
1130	35	Pickering, Michael	1963-11-30	187cm	80kg	15 (4-1-10)	12	1992-1993	28y 119d	29y 159d
1220	4	Ellis, Craig	1975-06-04	190cm	90kg	15 (8-0-7)	1	2002	26y 320d	27y 75d
1256	44	Valenti, Shane	1987-01-29	176cm	79kg	15 (3-0-12)	5	2008-2009	21y 110d	22y 205d
1284	11	Clark, Mitch	1987-10-19	200cm	103kg	15 (3-0-12)	36	2012-2013	24y 164d	25y 184d
1323	35	Kennedy, Ben	1994-03-03	175cm	76kg	15 (7-0-8)	13	2016	22y 23d	22y 136d
1348	33	Baker, Oskar	1998-05-25	184cm	82kg	15 (6-0-9)	4	2019-2021	20y 357d	23y 10d
62	 	Illingworth, Charlie	1871-02-11	177cm	 	14 (8-0-6)	 	1899	28y 91d	28y 182d
131	 	Gardner, Mark	1884-09-11	173cm	 	14 (6-0-8)	1	1904-1905, 1907	19y 288d	22y 291d
150	 	Sleeman, Fred	1885-03-25	168cm	 	14 (1-0-13)	4	1906	21y 41d	21y 167d
193	 	Tottey, Bill	1888-10-06	183cm	86kg	14 (4-0-10)	6	1908	19y 209d	19y 335d
213	 	Irwin, Les	1887-03-03	182cm	78kg	14 (5-0-9)	4	1909-1910	22y 73d	23y 184d
312	34	Connole, Jack	1890-07-29	163cm	 	14 (1-0-13)	12	1914, 1919	23y 312d	28y 327d
319	26	Bryan, Claude	1892-12-23	183cm	82kg	14 (6-0-8)	1	1915, 1920	22y 122d	27y 193d
403	34	Moore, Vern	1895-05-11	164cm	 	14 (2-0-12)	8	1922-1924	27y 72d	29y 83d
485	11	Smith, Frank	1905-03-05	173cm	66kg	14 (6-0-8)	 	1931-1932	26y 65d	27y 70d
602	22	Ferguson, Tom	1920-11-21	180cm	83kg	14 (5-0-9)	8	1942-1943	21y 183d	22y 280d
638	39	Stock, Jack	1923-11-07	185cm	81kg	14 (7-0-7)	 	1944-1945	20y 216d	21y 200d
763	21	Cook, Peter	1932-11-01	185cm	82kg	14 (9-0-5)	6	1956-1958	23y 186d	25y 218d
795	19	Carroll, Bob	1941-10-18	185cm	79kg	14 (9-1-4)	7	1961-1964	19y 207d	22y 253d
851	5	Aitken, Chris	1948-10-26	187cm	83kg	14 (3-0-11)	15	1967, 1969, 1977	18y 171d	28y 193d
948	38	Wilkins, Terry	1953-07-04	178cm	72kg	14 (6-0-8)	2	1975-1976	21y 303d	22y 295d
1261	25	Cheney, Kyle	1989-08-25	187cm	90kg	14 (2-0-12)	 	2009-2010	19y 216d	20y 320d
