Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
827	14	Miller, Harry	1985-06-11	174cm	77kg	18 (3-0-15)	13	2005-2006	19y 289d	21y 34d
5	17	Hendrie, Gil	1901-07-15	185cm	84kg	17 (2-0-15)	9	1925, 1927	23y 291d	25y 317d
8	3	McKenzie, Stan	1896-08-30	173cm	75kg	17 (3-0-14)	 	1925	28y 245d	29y 13d
20	28	Williams, Wal	1904-01-21	180cm	75kg	17 (3-0-14)	7	1925-1927	21y 108d	23y 99d
42	17	Everuss, Tom	1903-10-18	178cm	76kg	17 (3-1-13)	 	1926	22y 202d	22y 328d
69	11	Black, Ron	1908-05-10	178cm	 	17 (1-0-16)	 	1927, 1929	19y 25d	21y 8d
94	26	Lathlain, Wally	1905-12-02	169cm	71kg	17 (1-0-16)	 	1928-1930	22y 190d	24y 187d
102	1	Chadwick, Bert	1897-11-15	184cm	86kg	17 (4-0-13)	8	1929	31y 163d	31y 289d
234	23	Pierce, Charlie	1917-02-03	182cm	72kg	17 (4-1-12)	13	1937-1939	20y 178d	22y 99d
379	17	Shalless, Ralph	1923-01-28	178cm	89kg	17 (4-0-13)	3	1948-1949	25y 80d	26y 141d
439	36	Nash, Wally	1929-06-10	178cm	75kg	17 (6-0-11)	18	1953-1954	23y 333d	25y 79d
479	20	Ingersoll, Terry	1934-08-18	188cm	88kg	17 (8-0-9)	36	1957-1958	22y 245d	23y 349d
488	29	Dineen, John	1935-12-21	178cm	80kg	17 (8-0-9)	9	1958-1960	22y 133d	24y 201d
516	16	Abbott, Charles	1939-06-10	180cm	76kg	17 (7-0-10)	1	1961-1963	21y 351d	24y 103d
518	19	Cunningham, John	1940-11-22	171cm	64kg	17 (12-0-5)	14	1961-1963	20y 207d	22y 226d
558	16	McLean, Kevin	1942-09-10	185cm	86kg	17 (5-0-12)	1	1966-1967	23y 225d	24y 224d
594	1	Stubbs, Ron	1948-10-03	194cm	92kg	17 (13-0-4)	5	1969-1972	20y 184d	23y 251d
631	31	Wilkinson, Robert	1956-12-25	193cm	89kg	17 (7-0-10)	9	1974, 1979-1980	17y 137d	23y 235d
689	33	Shields, Russell	1962-07-22	183cm	80kg	17 (12-0-5)	15	1983-1984	20y 275d	21y 325d
715	21	Dickson, Robert	1963-11-14	182cm	75kg	17 (14-0-3)	12	1988-1990	24y 140d	26y 186d
785	31	Obst, Chris	1979-10-09	185cm	80kg	17 (7-0-10)	 	1998-2001	18y 289d	21y 327d
810	38	Stone, Nick	1981-10-01	196cm	97kg	17 (10-0-7)	 	2002-2003	20y 188d	21y 297d
824	31	Ball, Matthew	1982-02-21	183cm	83kg	17 (1-0-16)	2	2004-2006	22y 57d	24y 157d
864	48	Peterson, Carl	1987-07-03	183cm	70kg	17 (11-0-6)	13	2010	22y 267d	23y 56d
252	1	Thomas, Len	1908-07-20	179cm	80kg	16 (5-1-10)	15	1939	30y 276d	31y 44d
369	27	Woolf, Len	1921-11-12	180cm	76kg	16 (3-0-13)	4	1947-1948	25y 158d	26y 171d
424	25	Considine, Bernie	1925-04-08	188cm	86kg	16 (3-0-13)	7	1952-1953	27y 60d	28y 38d
440	21	White, Keith	1934-02-11	173cm	67kg	16 (3-0-13)	7	1953-1955	19y 122d	21y 99d
441	11	Hughes, Peter	1934-06-17	183cm	80kg	16 (5-0-11)	1	1953-1954	19y 3d	20y 72d
454	11	Hinks, Ian	1937-04-17	183cm	86kg	16 (9-1-6)	3	1955-1958	17y 364d	21y 30d
489	14	McVilly, Ray	1938-01-14	179cm	80kg	16 (8-0-8)	 	1958-1960	20y 116d	22y 93d
490	34	Elward, John	1935-04-06	179cm	78kg	16 (9-0-7)	7	1958-1960	23y 41d	25y 122d
494	16	Nisbet, Bob	1936-02-15	188cm	76kg	16 (7-0-9)	15	1958-1959	22y 175d	23y 195d
530	1	Lyon, Peter	1941-12-28	183cm	76kg	16 (11-0-5)	 	1963-1964	21y 113d	22y 182d
565	18	Browne, Richard	1946-07-27	191cm	86kg	16 (3-0-13)	8	1966-1967, 1969	19y 347d	22y 357d
606	40	Shinners, Brian	1949-08-06	183cm	83kg	16 (12-0-4)	2	1970-1972	21y 2d	22y 316d
759	16	Bone, Randall	1973-11-13	194cm	98kg	16 (6-0-10)	4	1995-1998	21y 203d	24y 149d
778	1	Chapman, Nathan	1975-05-07	189cm	83kg	16 (4-0-12)	4	1998, 2000	22y 325d	25y 35d
841	16	Dowler, Beau	1987-12-16	196cm	88kg	16 (8-0-8)	11	2006-2007, 2009	18y 233d	21y 256d
18	4	Yeomans, Hec	1895-02-17	173cm	70kg	15 (2-0-13)	16	1925	30y 74d	30y 193d
81	1	Sutton, Bert	1901-04-15	173cm	66kg	15 (0-0-15)	3	1928	27y 6d	27y 118d
110	25	Mills, Donald	1909-08-28	182cm	79kg	15 (5-0-10)	 	1929, 1931	19y 270d	22y 8d
154	26	Story, Alan	1913-11-10	185cm	85kg	15 (4-1-10)	5	1932, 1935, 1942-1944	18y 172d	30y 276d
183	11	Drury, Mal	1910-04-06	173cm	68kg	15 (3-0-12)	12	1934	24y 29d	24y 141d
225	33	Walsh, Len	1912-07-24	189cm	89kg	15 (3-0-12)	14	1937, 1940, 1942	24y 281d	29y 331d
370	29	Hester, Jack	1922-07-01	169cm	62kg	15 (6-0-9)	15	1947-1948	24y 313d	26y 58d
413	2	Hartigan, Jack	1928-07-12	173cm	73kg	15 (3-0-12)	8	1951-1952	22y 283d	23y 289d
563	11	Lade, Phil	1946-10-07	183cm	83kg	15 (3-0-12)	 	1966-1967	19y 212d	20y 239d
867	42	Skipper, Wayde	1983-03-01	193cm	95kg	15 (11-1-3)	1	2010	27y 76d	27y 187d
933	35	Morris, Josh	2001-11-07	186cm	76kg	15 (5-0-10)	1	2020-2022	18y 246d	20y 265d
79	16	Goullet, Ralph	1904-01-25	183cm	87kg	14 (0-0-14)	6	1928	24y 87d	24y 206d
100	28	Bryse, Arthur	1908-09-13	173cm	71kg	14 (2-0-12)	 	1929	20y 226d	20y 352d
150	18	Johnson, Harvey	1907-08-26	180cm	 	14 (2-0-12)	2	1932	24y 248d	25y 8d
170	26	Zander, Jack	1910-07-06	188cm	86kg	14 (3-0-11)	13	1933-1934, 1937	22y 297d	26y 313d
244	29	Hird, Allan	1918-08-11	188cm	80kg	14 (1-0-13)	12	1938-1939	19y 325d	20y 345d
259	37	Wellington, Tom	1921-08-22	187cm	86kg	14 (1-0-13)	3	1939-1940	17y 299d	19y 2d
423	30	Douglas, Jack	1929-06-02	184cm	80kg	14 (3-0-11)	 	1952-1953	22y 329d	24y 53d
475	19	Northcote, Kevin	1938-07-27	175cm	75kg	14 (4-1-9)	6	1956-1957, 1959	17y 346d	20y 321d
569	22	Crowe, Vin	1946-01-13	182cm	80kg	14 (5-1-8)	3	1967-1968	21y 92d	22y 196d
641	32	Murphy, Shane	1955-12-01	183cm	82kg	14 (12-0-2)	15	1975-1978	19y 272d	22y 289d
835	26	Dawson, Zac	1986-02-22	197cm	94kg	14 (4-0-10)	 	2005-2006	19y 180d	20y 165d
844	28	Moss, Garry	1988-07-05	181cm	74kg	14 (6-0-8)	12	2007, 2009-2010	18y 312d	22y 33d
17	5	Woodford, Les	1897-05-11	173cm	74kg	13 (1-0-12)	20	1925	27y 356d	28y 110d
291	39	Jones, Fred	1918-04-22	189cm	92kg	13 (3-0-10)	26	1941-1942	23y 81d	24y 87d
358	27	Spencer, Wally	1924-01-05	185cm	79kg	13 (3-0-10)	 	1946	22y 133d	22y 238d
406	28	Evans, Ron	1926-02-20	175cm	67kg	13 (0-0-13)	11	1950	24y 82d	24y 187d
478	4	Collard, Cyril	1934-09-20	173cm	73kg	13 (8-0-5)	3	1957-1958	22y 212d	23y 253d
514	17	Joiner, Bill	1939-08-29	200cm	97kg	13 (5-0-8)	4	1961-1962	21y 229d	22y 298d
535	15	Garwood, Phil	1939-12-24	184cm	80kg	13 (7-0-6)	 	1964-1965	24y 116d	25y 170d
647	40	Bennett, Peter	1956-11-08	180cm	70kg	13 (7-0-6)	5	1976-1977	19y 224d	20y 271d
658	21	Wilton, Nick	1958-02-24	192cm	86kg	13 (7-0-6)	7	1978-1981	20y 92d	23y 60d
746	4	Crow, Scott	1973-12-18	179cm	80kg	13 (6-0-7)	2	1993-1995	19y 183d	21y 119d
790	12	OFarrell, Brett	1978-01-03	197cm	100kg	13 (5-0-8)	6	1999, 2001	21y 90d	23y 241d
794	36	Young, Barry	1970-06-26	183cm	93kg	13 (7-0-6)	 	2000	29y 261d	30y 53d
828	33	Thurgood, Josh	1985-06-05	190cm	77kg	13 (0-0-13)	1	2005-2007	19y 295d	22y 32d
851	32	Kennedy, Josh	1988-06-20	189cm	97kg	13 (5-0-8)	4	2008-2009	19y 340d	21y 70d
857	17	Muston, Beau	1987-03-01	189cm	86kg	13 (7-0-6)	8	2009-2010	22y 84d	23y 123d
10	21	Officer, Bert	1899-11-15	182cm	80kg	12 (2-0-10)	6	1925	25y 168d	25y 301d
19	18	Carbarns, Les	1891-04-01	180cm	74kg	12 (2-0-10)	2	1925	34y 38d	34y 157d
30	30	Gough, Lew	1903-09-01	187cm	87kg	12 (2-0-10)	17	1925, 1932	21y 313d	28y 291d
50	17	Brown, Bill	1906-06-17	169cm	66kg	12 (0-1-11)	 	1926, 1928	20y 30d	22y 6d
87	25	Fairley, Rolland	1904-12-07	179cm	80kg	12 (0-0-12)	1	1928	23y 164d	23y 255d
96	32	West, Fred	1905-02-22	178cm	77kg	12 (2-0-10)	3	1928-1929	23y 143d	24y 190d
187	1	Williamson, Wally	1907-05-07	185cm	79kg	12 (1-0-11)	1	1934	26y 363d	27y 131d
217	18	Shea, Eddie	1915-06-11	178cm	81kg	12 (5-0-7)	 	1936-1937	20y 361d	21y 331d
272	28	Elder, Ern	1916-12-13	187cm	81kg	12 (1-0-11)	 	1940-1941	23y 178d	24y 246d
326	5	Jensen, Allan	1922-08-31	165cm	64kg	12 (2-1-9)	3	1943-1944	20y 348d	22y 2d
335	26	Bodger, Ken	1924-12-15	180cm	81kg	12 (1-0-11)	9	1944-1945	19y 213d	20y 211d
361	28	Molloy, Keith	1924-08-07	183cm	83kg	12 (2-0-10)	 	1946-1947, 1949	21y 314d	24y 294d
432	19	Chown, Alf	1932-04-28	178cm	76kg	12 (3-0-9)	3	1953	20y 355d	21y 116d
437	34	McCann, Ian	1933-08-28	184cm	80kg	12 (4-0-8)	3	1953-1955	19y 254d	21y 357d
451	4	Fanning, Alan	1932-12-14	182cm	82kg	12 (6-0-6)	6	1954-1955	21y 208d	22y 214d
483	40	Shelton, Bill	1936-07-13	183cm	77kg	12 (7-0-5)	5	1957-1959	21y	22y 279d
578	37	Jenkins, Dennis	1947-01-29	183cm	83kg	12 (4-1-7)	 	1967-1968	20y 153d	21y 96d
599	11	Tipping, Lindsay	1950-04-11	183cm	81kg	12 (5-0-7)	 	1969-1971	19y 141d	21y 125d
657	30	King, Tony	1955-09-11	185cm	80kg	12 (7-0-5)	7	1978-1980	22y 223d	24y 227d
680	13	Wade, Scott	1960-01-10	173cm	72kg	12 (8-0-4)	4	1981-1983	21y 224d	23y 110d
796	18	McPharlin, Luke	1981-12-01	192cm	91kg	12 (8-0-4)	3	2000-2001	18y 130d	19y 183d
898	13	ORourke, Jonathan	1994-04-21	184cm	80kg	12 (9-0-3)	4	2015-2016, 2018	20y 356d	24y 99d
913	42	Miles, Teia	1996-11-02	180cm	70kg	12 (8-0-4)	5	2017-2018	20y 150d	21y 296d
97	17	Withers, Dave	1911-02-15	188cm	72kg	11 (1-0-10)	18	1928-1930	17y 178d	19y 119d
115	15	Whitty, Frank	1905-04-26	187cm	84kg	11 (5-0-6)	11	1929-1930	24y 50d	25y 35d
128	15	Mulavin, Reg	1912-09-08	178cm	 	11 (5-0-6)	 	1930	17y 279d	18y 5d
155	27	Buckney, Hilton	1910-06-05	179cm	80kg	11 (2-0-9)	3	1932	21y 351d	22y 90d
206	30	Smith, Vin	1914-01-23	180cm	70kg	11 (1-0-10)	11	1935	21y 108d	21y 199d
278	25	Bristowe, Wally	1922-04-27	182cm	76kg	11 (1-0-10)	4	1940-1942	18y 105d	20y 103d
482	39	Ritchie, Dave	1935-04-19	188cm	80kg	11 (6-0-5)	2	1957-1959	22y 85d	24y 104d
549	18	Demaine, Mike	1948-03-01	183cm	80kg	11 (2-0-9)	 	1965-1966	17y 96d	18y 53d
555	36	Wynd, Phil	1946-01-23	183cm	83kg	11 (4-0-7)	 	1965-1967	19y 217d	21y 187d
572	6	Horkings, Ray	1946-05-04	170cm	66kg	11 (2-0-9)	5	1967-1968	20y 360d	22y 21d
711	12	Harding, Paul	1964-06-04	193cm	98kg	11 (7-0-4)	2	1987-1988	22y 333d	23y 345d
744	8	Allen, Tim	1970-10-12	191cm	85kg	11 (6-0-5)	4	1993-1994	22y 229d	23y 284d
748	27	Barnard, Paul	1973-02-13	189cm	93kg	11 (3-0-8)	4	1994-1995	21y 48d	22y 172d
780	18	Lloyd, Brad	1975-09-16	183cm	83kg	11 (5-0-6)	3	1998-1999	22y 200d	23y 312d
816	26	Loats, David	1981-02-13	200cm	98kg	11 (4-0-7)	3	2002-2003	21y 121d	22y 171d
919	32	Mirra, David	1991-03-20	186cm	89kg	11 (5-0-6)	 	2018-2019	27y 26d	28y 33d
959	26	Greene, Fergus	1997-12-20	187cm	75kg	11 (2-0-9)	15	2023	25y 89d	25y 208d
27	27	Price, Jack	1901-06-26	170cm	 	10 (2-0-8)	2	1925	23y 345d	24y 78d
57	5	Arnott, George	1901-06-30	177cm	 	10 (1-0-9)	 	1927	25y 304d	26y 37d
68	24	Thomas, Frank	1905-01-19	188cm	76kg	10 (0-0-10)	4	1927	22y 129d	22y 234d
84	22	Woolf, Willie	1907-04-21	177cm	 	10 (2-0-8)	 	1928, 1931	21y 7d	24y 60d
104	18	Mahony, Maurie	1906-10-16	174cm	 	10 (2-0-8)	3	1929	22y 193d	22y 298d
107	34	Horne, Frank	1905-10-18	180cm	92kg	10 (1-0-9)	1	1929-1930	23y 205d	24y 239d
121	33	Lunn, Bennie	1905-06-11	178cm	76kg	10 (4-0-6)	 	1930	24y 326d	25y 94d
125	18	Mills, Arthur	1905-11-22	183cm	 	10 (3-0-7)	1	1930	24y 190d	24y 281d
165	18	Carey, Bert	1905-05-30	178cm	75kg	10 (2-0-8)	16	1933, 1937	27y 334d	32y 48d
172	1	Twomey, Bill	1899-05-14	174cm	70kg	10 (1-0-9)	 	1933-1934	34y 13d	35y 5d
194	26	McAuliffe, Jerry	1909-08-27	 	 	10 (2-0-8)	1	1934	24y 272d	24y 342d
212	24	De Luca, Alby	1908-11-09	179cm	80kg	10 (2-0-8)	9	1936	27y 175d	27y 259d
213	26	Ripper, Bill	1912-12-10	175cm	76kg	10 (3-0-7)	15	1936	23y 144d	23y 270d
260	21	Young, Gus	1915-05-18	183cm	78kg	10 (2-0-8)	5	1939-1940	24y 58d	25y 49d
285	24	Pirrie, Kevin	1922-02-16	183cm	81kg	10 (2-0-8)	 	1941, 1946	19y 83d	24y 126d
349	33	Cleary, Jack	1922-02-09	183cm	80kg	10 (2-0-8)	4	1945-1946	23y 134d	24y 91d
382	19	Milgate, Bob	1925-01-03	178cm	68kg	10 (3-0-7)	15	1948	23y 126d	23y 210d
405	25	Turner, Herb	1921-07-06	170cm	73kg	10 (0-0-10)	10	1950	28y 304d	29y 2d
463	19	Elsworth, Bill	1936-08-02	173cm	76kg	10 (3-0-7)	4	1955-1956	18y 334d	20y 9d
499	15	Robertson, John	1940-02-15	183cm	83kg	10 (5-0-5)	3	1959-1960	19y 167d	20y 110d
525	15	Watson, Norm	1940-10-24	188cm	80kg	10 (5-0-5)	 	1962-1964	21y 200d	23y 282d
528	40	Woodward, Kevin	1942-10-24	177cm	75kg	10 (6-1-3)	 	1962-1964	19y 298d	21y 184d
575	1	Lester, Garry	1947-03-03	189cm	85kg	10 (3-0-7)	5	1967	20y 78d	20y 176d
636	41	Harrison, Glenn	1955-03-11	188cm	83kg	10 (8-0-2)	1	1975-1976	20y 32d	21y 142d
653	37	Murray, Jeff	1952-04-07	196cm	97kg	10 (8-0-2)	3	1978	25y 359d	26y 148d
782	38	Kilmartin, Haydon	1973-07-22	178cm	80kg	10 (2-0-8)	1	1998	24y 263d	24y 361d
783	22	Turvey, Nathan	1977-10-17	183cm	83kg	10 (5-0-5)	 	1998-1999	20y 190d	21y 295d
868	17	Bruce, Cameron	1979-09-30	190cm	87kg	10 (7-0-3)	1	2011-2012	31y 177d	32y 204d
880	37	Anderson, Jed	1994-02-02	179cm	81kg	10 (7-0-3)	4	2013, 2015	19y 58d	21y 96d
937	30	Greaves, Damon	2000-04-25	186cm	77kg	10 (2-1-7)	1	2020-2021	20y 134d	21y 98d
955	29	Serong, Jai	2003-02-16	193cm	82kg	10 (3-0-7)	1	2022-2024	19y 171d	21y 210d
967	44	Hustwaite, Henry	2004-07-20	195cm	84kg	10 (5-0-5)	2	2023-2025	19y 31d	20y 328d
28	24	Donovan, Roy	1903-11-26	182cm	77kg	9 (2-0-7)	1	1925-1926	21y 213d	22y 219d
142	6	Stewart, Alex	1908-02-14	180cm	80kg	9 (1-0-8)	1	1931	23y 119d	23y 210d
205	10	Giblett, Alf	1908-05-30	182cm	78kg	9 (2-0-7)	 	1935	26y 346d	27y 100d
263	40	Elliott, Russ	1918-07-12	185cm	87kg	9 (1-0-8)	4	1939, 1941-1942	21y 38d	23y 364d
290	23	Hodges, Alby	1918-04-19	178cm	82kg	9 (1-0-8)	2	1941	23y 63d	23y 126d
354	19	Collis, Ted	1921-06-12	184cm	89kg	9 (1-0-8)	12	1946	24y 326d	25y 80d
411	17	Newton, Ken	1924-04-17	183cm	87kg	9 (0-0-9)	11	1950-1951	26y 68d	27y 4d
470	9	Barton, George	1934-08-23	178cm	77kg	9 (2-1-6)	 	1956	21y 277d	21y 361d
500	19	Toy, Barry	1939-04-20	175cm	73kg	9 (5-0-4)	1	1959-1960	20y 103d	21y 122d
547	37	OShea, Peter	1945-10-05	170cm	64kg	9 (3-0-6)	10	1965	19y 215d	19y 306d
585	11	Tolson, Paul	1948-02-02	179cm	80kg	9 (4-1-4)	4	1968-1969	20y 73d	21y 153d
633	28	Beattie, Ron	1953-09-21	192cm	91kg	9 (7-0-2)	 	1974	20y 269d	20y 337d
700	10	Malaxos, Stephen	1961-06-19	177cm	83kg	9 (5-0-4)	15	1985	23y 277d	24y 24d
736	38	McCrabb, Austin	1965-01-27	186cm	92kg	9 (6-0-3)	1	1992	27y 89d	27y 180d
963	38	Ramsden, Max	2003-04-19	203cm	86kg	9 (4-0-5)	5	2023-2025	20y 10d	22y 77d
29	19	Bolt, George	1899-08-01	170cm	69kg	8 (2-0-6)	 	1925	25y 344d	26y 42d
48	10	Henry, Bill	1904-11-25	180cm	 	8 (0-1-7)	5	1926-1927	21y 213d	22y 177d
123	16	Mills, Len	1898-02-08	203cm	86kg	8 (4-0-4)	17	1930	32y 84d	32y 168d
164	7	Aked, Frank	1902-11-25	183cm	86kg	8 (2-0-6)	2	1933	30y 155d	30y 211d
209	29	Maskell, Harold	1911-03-17	178cm	81kg	8 (3-0-5)	2	1935-1936	24y 97d	25y 102d
275	30	Brady, Brendan	1917-02-03	180cm	80kg	8 (3-0-5)	7	1940-1941	23y 161d	24y 131d
306	28	Goss, Norm	1915-06-06	177cm	82kg	8 (3-0-5)	 	1942-1943	27y 21d	28y 13d
344	1	Shea, Keith	1914-08-10	175cm	78kg	8 (1-0-7)	8	1945	30y 254d	30y 310d
363	30	Mace, Ken	1921-03-03	184cm	86kg	8 (1-0-7)	 	1946-1947	25y 125d	26y 61d
377	8	Morgan, Jim	1924-02-28	188cm	83kg	8 (1-0-7)	1	1947	23y 120d	23y 183d
429	29	Webster, Noel	1932-06-09	178cm	74kg	8 (2-0-6)	3	1952	20y 33d	20y 82d
513	18	Haslem, Graeme	1940-10-08	168cm	72kg	8 (6-0-2)	 	1961-1963	20y 189d	22y 222d
544	19	Horskins, Bryan	1945-10-25	183cm	83kg	8 (2-0-6)	4	1965	19y 181d	19y 293d
586	24	Devenish-Meares, Rochford	1948-03-23	187cm	83kg	8 (2-1-5)	1	1968	20y 28d	20y 84d
619	10	Zemski, Michael	1953-08-10	177cm	76kg	8 (2-0-6)	1	1973-1974	19y 240d	20y 281d
734	32	Johnston, Michael	1971-02-16	182cm	85kg	8 (7-0-1)	4	1991-1993	20y 119d	22y 55d
737	36	Nixon, Ricky	1963-04-03	186cm	83kg	8 (7-0-1)	6	1992-1993	29y 22d	30y 155d
803	36	Dent, Matthew	1972-01-17	185cm	86kg	8 (5-0-3)	 	2001	29y 101d	29y 221d
949	18	Lynch, Max	1998-09-12	200cm	99kg	8 (2-0-6)	4	2022-2023	23y 189d	24y 223d
965	42	Macdonald, Bailey	2004-08-04	182cm	74kg	8 (6-0-2)	1	2023, 2025	18y 303d	20y 354d
49	21	Sullivan, Phil	1903-09-08	184cm	84kg	7 (1-1-5)	1	1926	22y 298d	22y 361d
71	6	Murphy, Pat	1906-08-31	178cm	81kg	7 (1-0-6)	1	1927-1928	20y 312d	21y 241d
91	31	Mort, Harry	1906-03-24	180cm	 	7 (0-0-7)	2	1928-1929	22y 72d	23y 90d
161	11	Russell, Stuart	1906-07-17	173cm	81kg	7 (1-0-6)	2	1932	25y 358d	26y 48d
176	30	Clements, Leo	1907-11-08	175cm	 	7 (0-0-7)	 	1933-1934	25y 242d	26y 297d
178	7	Sayer, Fred	1913-06-06	177cm	 	7 (2-0-5)	4	1933-1934	20y 81d	21y 3d
200	11	Hickey, Gerry	1912-07-24	185cm	86kg	7 (1-0-6)	4	1934-1935	22y 53d	22y 347d
214	15	Mitchell, Jack	1911-05-15	178cm	72kg	7 (3-0-4)	 	1936	25y 1d	25y 106d
218	23	Clements, Jack	1915-10-29	180cm	74kg	7 (3-0-4)	6	1936-1937	20y 228d	21y 205d
236	21	Cartwright, Gilbert	1916-04-18	165cm	66kg	7 (2-0-5)	12	1938	22y 5d	22y 96d
251	16	Davidson, Arthur	1912-11-30	173cm	61kg	7 (3-1-3)	19	1939	26y 143d	26y 199d
258	32	Vanderbist, Charlie	1915-06-15	166cm	77kg	7 (2-0-5)	7	1939-1940	23y 353d	24y 359d
359	26	Beauvais, Don	1920-10-20	187cm	86kg	7 (2-0-5)	1	1946	25y 217d	25y 315d
364	30	Cartledge, Geoff	1922-08-17	173cm	76kg	7 (1-0-6)	 	1946-1947	23y 337d	24y 252d
444	29	Holyoak, Warren	1934-12-19	178cm	79kg	7 (4-0-3)	 	1954	19y 121d	19y 161d
487	37	Rasmussen, Garry	1937-11-28	187cm	80kg	7 (3-0-4)	3	1958-1959	20y 149d	21y 169d
564	32	Stafford, Geoff	1945-03-17	178cm	81kg	7 (2-0-5)	2	1966	21y 100d	21y 156d
591	31	Francis, Michael	1947-05-01	199cm	99kg	7 (6-0-1)	2	1968-1970	21y 122d	23y 29d
611	19	Johnson, Ross	1951-07-22	189cm	91kg	7 (5-0-2)	 	1971-1972	19y 276d	20y 303d
648	39	Fletcher, Don	1958-04-25	175cm	76kg	7 (4-0-3)	2	1976-1977	18y 62d	19y 26d
673	38	Mace, Robert	1958-08-12	178cm	93kg	7 (4-0-3)	7	1980-1981	22y 11d	23y 10d
676	36	Considine, Paul	1962-06-11	178cm	73kg	7 (4-0-3)	5	1981, 1983, 1985	18y 313d	22y 292d
697	18	Bennett, James	1964-11-05	188cm	79kg	7 (4-1-2)	4	1984-1985	19y 245d	20y 217d
732	25	Robran, Matthew	1971-03-19	194cm	98kg	7 (4-0-3)	5	1991	20y 3d	20y 179d
739	43	Murton, Phillip	1973-09-29	185cm	78kg	7 (4-0-3)	2	1992, 1994	18y 265d	20y 191d
901	27	Pittonet, Marc	1996-06-03	202cm	105kg	7 (5-0-2)	 	2016, 2018-2019	19y 299d	22y 363d
904	40	Stewart, Kade	1997-01-16	180cm	67kg	7 (3-1-3)	5	2016-2017	19y 140d	20y 180d
944	39	Jeka, Emerson	2001-09-18	197cm	87kg	7 (1-1-5)	2	2021-2022	19y 225d	20y 330d
11	9	Pearson, Arthur	1896-02-11	184cm	83kg	6 (1-0-5)	2	1925	29y 80d	29y 136d
43	33	Francis, Jack	1908-06-22	170cm	70kg	6 (1-0-5)	8	1926	17y 327d	17y 362d
52	26	Corry, Ivan	1907-07-21	182cm	 	6 (0-0-6)	2	1926, 1932	18y 361d	25y 44d
59	2	Sinclair, Jim	1907-05-14	166cm	66kg	6 (0-0-6)	5	1927	19y 351d	20y 49d
88	6	Hayhow, Syd	1906-06-29	182cm	87kg	6 (0-0-6)	 	1928	21y 325d	22y 36d
137	16	Garside, Ted	1904-11-22	171cm	 	6 (2-0-4)	 	1931	26y 161d	26y 252d
243	30	Robinson, Bill	1919-01-22	185cm	81kg	6 (2-1-3)	3	1938-1939	19y 147d	20y 125d
294	28	Alvin, Norm	1916-05-31	178cm	80kg	6 (2-0-4)	4	1942, 1944	25y 343d	28y 17d
300	29	Austen, Bob	1914-05-24	180cm	79kg	6 (0-0-6)	1	1942	27y 364d	28y 76d
331	18	Barnes, Reg	1920-12-15	178cm	76kg	6 (1-0-5)	 	1944-1945	23y 164d	24y 148d
336	25	Maguire, Jim	1918-11-02	183cm	87kg	6 (2-0-4)	4	1944-1945	25y 263d	26y 303d
346	30	Furler, Bob	1918-06-28	175cm	83kg	6 (1-0-5)	 	1945	26y 318d	27y 16d
352	32	Hickey, Noel	1925-01-10	178cm	73kg	6 (1-0-5)	1	1945-1947	20y 192d	22y 113d
353	19	ODonohue, Phil	1926-08-08	180cm	81kg	6 (4-0-2)	 	1945-1946	18y 354d	19y 346d
357	33	Munro, Ken	1922-03-14	175cm	67kg	6 (2-0-4)	 	1946-1947	24y 65d	25y 57d
373	17	Barnes, Fred	1921-02-21	187cm	87kg	6 (1-0-5)	 	1947	26y 106d	26y 148d
418	17	Charleston, Peter	1930-08-28	180cm	81kg	6 (1-0-5)	 	1951, 1953	20y 348d	22y 310d
457	1	Boland, Brian	1931-07-26	180cm	73kg	6 (3-0-3)	 	1955	23y 299d	24y 4d
496	35	Coleman, Brian	1935-05-28	175cm	80kg	6 (1-0-5)	5	1959	23y 360d	24y 51d
524	21	Porter, Robert	1942-08-13	177cm	74kg	6 (2-0-4)	1	1962	19y 272d	19y 342d
615	21	Scott, Andrew	1952-03-12	183cm	75kg	6 (2-0-4)	4	1972-1973	20y 90d	21y 61d
656	29	Lee, Warren	1958-05-21	183cm	78kg	6 (5-0-1)	2	1978	19y 329d	20y 34d
662	38	Emery, Steve	1958-01-15	183cm	83kg	6 (3-0-3)	 	1978-1979	20y 230d	21y 194d
683	35	Ablett, Gary	1961-10-01	185cm	97kg	6 (5-0-1)	10	1982	20y 184d	20y 331d
805	1	Nicholls, Bill	1981-01-02	184cm	86kg	6 (3-0-3)	5	2001	20y 158d	20y 250d
862	20	Hooper, Rhan	1988-01-09	177cm	78kg	6 (5-0-1)	7	2010	22y 77d	22y 231d
892	38	Hallahan, Mitch	1992-08-23	183cm	84kg	6 (3-0-3)	2	2014	21y 241d	21y 282d
912	27	Vickery, Ty	1990-05-31	200cm	100kg	6 (1-0-5)	2	2017	26y 298d	27y 1d
930	25	Patton, Jonathon	1993-05-20	198cm	102kg	6 (2-0-4)	3	2020	26y 307d	27y 99d
66	31	Naylor, Reg	1897-11-11	182cm	 	5 (0-0-5)	3	1927	29y 184d	29y 219d
78	31	Browne, Bill	1902-03-19	184cm	86kg	5 (0-0-5)	 	1928	26y 33d	26y 61d
95	30	OBrien, Dermot	1906-04-28	177cm	 	5 (0-0-5)	 	1928	22y 70d	22y 112d
