Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
975	25	Athorn, Mark	1967-11-07	178cm	76kg	30 (20-1-9)	6	1992-1993	24y 135d	25y 322d
88	 	Rigby, Harry	1878-01-09	173cm	 	29 (8-0-21)	2	1900-1902	22y 116d	24y 149d
433	5	Johnson, Les	1903-07-15	184cm	81kg	29 (19-0-10)	13	1927-1928	23y 289d	25y 55d
467	20	Allen, Les	1911-03-07	178cm	72kg	29 (20-0-9)	87	1930-1931	19y 71d	20y 182d
566	12	Gniel, George	1919-04-06	183cm	83kg	29 (19-0-10)	 	1942-1943	23y 40d	24y 151d
709	22	Strauch, Denis	1937-03-24	185cm	79kg	29 (15-0-14)	16	1957-1960	20y 27d	23y 107d
773	18	Lloyd, John	1945-04-30	180cm	83kg	29 (20-1-8)	 	1965-1967	20y 8d	22y 132d
805	7	Hopkins, Ted	1949-05-27	177cm	68kg	29 (19-0-10)	10	1968-1971	19y 14d	21y 311d
71	 	Stuckey, Bill	1873-07-27	 	 	28 (9-0-19)	1	1899-1900	25y 290d	27y 43d
87	 	Powell, Wally	1878-03-31	 	 	28 (11-0-17)	 	1900, 1902	22y 35d	24y 152d
245	21	Bowen, Ned	1889-08-12	180cm	80kg	28 (18-2-8)	14	1911-1912	21y 260d	22y 357d
632	34	Baxter, Bernie	1929-06-15	180cm	80kg	28 (15-0-13)	22	1949-1951	19y 347d	22y 50d
902	8	Ditchburn, Ross	1957-03-18	192cm	92kg	28 (17-0-11)	91	1982-1983	25y 58d	26y 169d
1206	13	Stocker, Liam	2000-01-23	184cm	83kg	28 (8-0-20)	2	2019, 2021-2022	19y 102d	22y 210d
16	 	Reekie, Jack	1871-03-12	 	 	27 (4-1-22)	 	1897-1898	26y 57d	27y 182d
92	 	Marr, Joe	1880-08-09	 	 	27 (7-0-20)	6	1900-1902	19y 290d	21y 316d
134	 	Opie, Jim	1883-03-01	179cm	 	27 (18-0-9)	3	1902-1903, 1905	19y 100d	22y 192d
148	 	Leeds, Billy	1880-04-04	178cm	 	27 (17-1-9)	14	1903-1905	23y 28d	25y 95d
269	7	Moran, Richard	1887-05-02	171cm	73kg	27 (17-1-9)	34	1912-1913	25y 37d	26y 120d
624	2	Simmons, Tom	1929-04-13	183cm	83kg	27 (17-0-10)	23	1948-1949	19y 39d	20y 115d
656	31	Molony, Brian	1932-11-22	185cm	83kg	27 (14-0-13)	6	1952-1955	19y 149d	22y 257d
760	23	Nankervis, Ian	1944-03-13	170cm	67kg	27 (13-0-14)	24	1964-1966	20y 43d	22y 76d
905	10	Buckley, Mark	1962-08-25	190cm	79kg	27 (19-0-8)	35	1982-1985	19y 340d	22y 266d
955	11	Hawker, Glenn	1961-03-17	185cm	84kg	27 (14-1-12)	26	1989-1991	28y 15d	30y 118d
995	15	Lynn, Tony	1968-04-29	178cm	78kg	27 (22-0-5)	14	1994-1996	25y 346d	27y 337d
1065	37	Norman, Karl	1983-05-30	190cm	96kg	27 (9-1-17)	5	2003-2005	19y 359d	21y 328d
1169	34	Phillips, Andrew	1991-07-03	201cm	98kg	27 (4-0-23)	10	2016-2019	24y 265d	28y 32d
302	20	Morris, Jimmy	1891-07-16	165cm	61kg	26 (20-1-5)	14	1914-1917	23y 37d	25y 342d
666	18	Wenn, Max	1926-09-13	180cm	84kg	26 (13-0-13)	38	1953-1954	26y 217d	27y 300d
748	40	McMaster-Smith, Bruce	1939-11-19	169cm	61kg	26 (17-0-9)	6	1962-1964	22y 181d	24y 172d
858	32	McConnon, Leigh	1953-06-09	177cm	75kg	26 (17-0-9)	4	1976-1977	22y 313d	24y 30d
1061	41	McCormick, Jonathon	1981-03-26	181cm	78kg	26 (6-0-20)	5	2003-2004	22y 3d	23y 113d
21	 	Chapman, Sam	1876-04-26	180cm	72kg	25 (5-0-20)	17	1897-1898	21y 19d	22y 123d
130	 	Tough, Charlie	1880-04-05	 	 	25 (11-0-14)	2	1902-1905	22y 42d	25y 87d
382	6	Wilson, Bob	1898-08-12	173cm	70kg	25 (8-1-16)	 	1923-1925	24y 280d	27y 24d
484	28	Little, Eric	1910-05-28	173cm	71kg	25 (18-0-7)	5	1931-1934	21y 107d	24y 5d
522	29	Butler, Bert	1915-04-11	173cm	73kg	25 (17-0-8)	15	1935-1938, 1941, 1944	20y 100d	29y 95d
654	30	Stafford, George	1932-10-21	178cm	76kg	25 (14-2-9)	 	1951-1954	18y 301d	21y 297d
725	31	Williams, John	1940-04-13	185cm	85kg	25 (16-0-9)	12	1959-1962	19y 5d	22y 57d
993	18	Cook, James	1974-01-07	190cm	95kg	25 (16-0-9)	35	1994-1995	20y 79d	21y 218d
1109	10	Hadley, Richard	1983-03-29	190cm	90kg	25 (13-0-12)	6	2008-2010	24y 357d	27y 160d
1162	12	Boekhorst, Blaine	1993-09-02	185cm	75kg	25 (4-0-21)	15	2015-2017	21y 235d	23y 358d
1240	36	Lord, Cooper	2005-03-20	184cm	83kg	25 (10-0-15)	6	2024-2026	19y 151d	20y 357d
1244	26	Haynes, Nick	1992-05-18	193cm	90kg	25 (9-0-16)	 	2025-2026	32y 299d	33y 333d
9	 	Dunne, Henry	1872-02-21	 	 	24 (4-1-19)	6	1897-1898	25y 76d	26y 201d
26	 	Breese, Chic	1872-03-21	 	 	24 (4-1-19)	10	1897-1898	25y 64d	26y 159d
33	 	Roberts, Jack	1867-01-02	 	 	24 (5-1-18)	2	1897-1899	30y 168d	32y 142d
294	19	Calwell, George	1891-07-02	178cm	76kg	24 (19-1-4)	3	1914-1916	22y 304d	25y 62d
324	17	Cowley, Ern	1892-08-17	178cm	72kg	24 (14-0-10)	51	1918-1919	25y 267d	26y 364d
416	24	Outram, Percy	1903-05-21	174cm	70kg	24 (14-0-10)	43	1925-1927	22y 23d	24y 112d
442	14	Gough, George	1900-03-18	177cm	73kg	24 (17-0-7)	66	1927-1928	27y 80d	28y 174d
616	14	Sorrell, Alan	1923-05-23	188cm	83kg	24 (15-0-9)	3	1947-1949	23y 331d	26y 110d
659	34	Thomas, Max	1930-09-25	174cm	73kg	24 (13-1-10)	 	1952-1954	21y 207d	23y 262d
744	36	Falconer, Peter	1937-11-28	169cm	61kg	24 (16-0-8)	33	1962-1963	24y 144d	25y 213d
752	15	Hardie, Greg	1945-05-23	170cm	76kg	24 (14-1-9)	18	1963-1965	17y 332d	20y 69d
810	13	Thornley, Bert	1942-09-03	178cm	80kg	24 (18-0-6)	3	1969-1970	26y 228d	28y 23d
968	36	Rieniets, Tim	1966-04-14	183cm	79kg	24 (12-0-12)	6	1990-1991	24y 21d	25y 98d
1131	15	Laidler, Jeremy	1989-08-05	190cm	91kg	24 (14-1-9)	2	2011-2013	21y 231d	23y 245d
1154	36	Wood, Cameron	1987-03-04	204cm	107kg	24 (5-1-18)	7	2014-2015	27y 136d	28y 185d
137	 	Webber, Fred	1883-04-28	178cm	72kg	23 (16-0-7)	26	1902-1904	19y 47d	21y 44d
178	 	Kennedy, Jim	1882-02-05	174cm	72kg	23 (15-0-8)	20	1905-1907	23y 90d	25y 207d
388	32	Kennedy, Pat	1903-07-29	168cm	62kg	23 (8-2-13)	15	1923-1925	19y 350d	21y 291d
704	33	Ousley, Ross	1937-03-03	183cm	81kg	23 (15-1-7)	15	1956-1958	19y 77d	21y 145d
710	38	White, Alan	1933-11-21	180cm	73kg	23 (11-0-12)	23	1957-1959	23y 269d	25y 295d
924	10	Shine, Brad	1959-09-25	175cm	78kg	23 (17-0-6)	2	1985-1988	25y 186d	28y 225d
970	40	Cavedon, Andrew	1971-11-05	196cm	88kg	23 (11-0-12)	14	1991-1994	19y 146d	22y 156d
1094	13	Blackwell, Luke	1986-11-09	177cm	77kg	23 (3-1-19)	4	2006-2007	19y 193d	20y 282d
1113	15	Browne, Steven	1989-02-01	180cm	78kg	23 (11-0-12)	6	2008-2010	19y 85d	21y 130d
1132	10	Watson, Matthew	1992-07-16	195cm	101kg	23 (8-1-14)	10	2011-2015	18y 260d	23y 51d
74	 	Thompson, Arthur	1871-11-06	 	 	22 (7-0-15)	2	1899-1901	27y 209d	29y 200d
321	30	Crone, Dave	1893-05-02	180cm	76kg	22 (13-0-9)	4	1917-1918, 1920	24y 38d	27y 41d
353	3	Stephenson, Jack	1900-07-29	168cm	65kg	22 (15-2-5)	5	1920-1922	19y 312d	21y 288d
374	3	Goonan, Jimmy	1897-02-09	175cm	70kg	22 (13-0-9)	1	1922-1924, 1927	25y 128d	30y 220d
383	4	Pringle, Fred	1899-12-22	180cm	83kg	22 (6-1-15)	7	1923-1924	23y 155d	24y 259d
480	32	ORourke, Frank	1906-01-21	179cm	76kg	22 (16-0-6)	4	1931-1932	25y 115d	26y 219d
622	3	Cahill, Frank	1922-05-07	188cm	83kg	22 (11-0-11)	2	1948-1949	26y 1d	27y 98d
643	19	Calder, Don	1927-11-29	185cm	91kg	22 (6-1-15)	1	1950-1953	22y 221d	25y 224d
698	24	Garra, Vic	1935-09-27	183cm	83kg	22 (11-0-11)	3	1956-1959	20y 200d	23y 252d
966	16	Bond, Chris	1969-01-26	178cm	81kg	22 (8-0-14)	8	1990-1992	21y 71d	23y 146d
1093	5	Kennedy, Josh	1987-08-25	196cm	102kg	22 (3-1-18)	11	2006-2007	18y 255d	20y 8d
1161	38	Byrne, Ciaran	1994-12-06	187cm	88kg	22 (7-0-15)	 	2015-2018	20y 133d	23y 262d
1246	32	Carroll, Matt	2005-11-28	188cm	81kg	22 (9-0-13)	5	2025-2026	19y 135d	20y 139d
47	 	Curtis, Charlie	1878-12-17	171cm	 	21 (3-1-17)	2	1898-1900	19y 155d	21y 188d
179	29	Parke, Bert	1886-04-21	179cm	 	21 (12-0-9)	 	1905, 1913	19y 15d	27y 68d
192	 	Ingleman, Alby	1886-05-09	 	 	21 (20-0-1)	2	1905-1908	19y 123d	22y 119d
354	31	Bickford, Edric	1894-03-30	180cm	78kg	21 (14-1-6)	22	1920-1922	26y 81d	28y 51d
358	15	McKenzie, Croft	1894-02-17	178cm	75kg	21 (12-1-8)	 	1920-1923	26y 186d	29y 84d
386	29	Goodrick, Garney	1895-02-19	188cm	 	21 (7-2-12)	5	1923-1925	28y 138d	30y 72d
393	7	Trebilco, Stan	1897-12-24	171cm	 	21 (7-1-13)	10	1924-1925	26y 131d	27y 227d
514	3	Mutimer, Wally	1907-07-30	183cm	85kg	21 (16-0-5)	6	1934-1936	26y 363d	29y 44d
615	9	Kelsey, Bob	1925-09-27	180cm	79kg	21 (15-0-6)	3	1947-1948	21y 204d	22y 343d
631	31	Brokenshire, Geoff	1922-07-15	183cm	86kg	21 (14-0-7)	18	1949-1950	26y 296d	27y 344d
679	37	Moran, Bernie	1930-10-13	185cm	84kg	21 (9-0-12)	5	1954-1955	23y 200d	24y 269d
755	6	Best, Trevor	1942-04-02	175cm	75kg	21 (8-1-12)	10	1963-1964	21y 88d	22y 128d
918	22	Ralph, Warren	1959-02-25	190cm	90kg	21 (11-0-10)	72	1984-1986	25y 35d	27y 194d
944	24	Dunlop, Jamie	1966-01-05	196cm	96kg	21 (13-0-8)	3	1987-1990	21y 103d	24y 232d
1098	11	Ackland, Cain	1982-03-16	196cm	101kg	21 (4-0-17)	4	2007-2008	25y 16d	26y 62d
1229	16	Carroll, Jack	2002-12-20	188cm	82kg	21 (15-0-6)	5	2022-2024	19y 131d	21y 249d
1237	14	Fantasia, Orazio	1995-09-14	178cm	77kg	21 (11-0-10)	16	2024-2025	28y 176d	29y 299d
72	 	Bird, Bob	1875-06-17	 	 	20 (4-0-16)	3	1899-1900	23y 337d	25y 48d
141	 	OConnor, Charlie	1882-05-27	 	 	20 (12-0-8)	 	1902-1904	20y 53d	22y 99d
273	24	Mills, Paddy	1884-03-17	174cm	77kg	20 (13-1-6)	 	1912-1913	28y 104d	29y 131d
313	14	Carter, Ernest	1889-02-24	188cm	83kg	20 (13-1-6)	4	1916-1917, 1920	27y 121d	31y 214d
372	14	Pritchard, Frank	1899-06-06	179cm	73kg	20 (9-0-11)	11	1922-1923	22y 362d	24y 52d
411	4	Koop, Bill	1906-03-21	179cm	85kg	20 (10-0-10)	11	1925-1926, 1928	19y 49d	22y 80d
686	4	Bosustow, Bob	1934-06-08	178cm	87kg	20 (9-1-10)	4	1955-1956	20y 326d	22y 50d
693	27	Holt, Colin	1934-04-27	175cm	80kg	20 (11-1-8)	 	1955-1957	21y 59d	23y 56d
824	35	Mulcair, Barry	1948-10-01	185cm	86kg	20 (16-0-4)	 	1970-1971	21y 269d	22y 331d
1078	18	Bowyer, Glen	1979-12-28	181cm	84kg	20 (5-1-14)	 	2004-2005	24y 118d	25y 201d
1092	9	Saddington, Jason	1979-10-23	194cm	93kg	20 (4-0-16)	6	2006-2008	26y 174d	28y 299d
1174	19	Sumner, Liam	1993-08-16	177cm	75kg	20 (7-0-13)	10	2016-2017	22y 244d	23y 334d
1195	16	Lang, Darcy	1995-11-21	183cm	81kg	20 (6-0-14)	12	2018-2020	22y 172d	24y 205d
102	 	Noonan, Paddy	1875-09-04	 	 	19 (2-0-17)	5	1901-1902	25y 242d	26y 278d
402	34	Davis, Victor	1902-11-02	 	 	19 (7-0-12)	42	1925-1926	22y 181d	23y 313d
519	27	Turner, Clete	1909-04-23	170cm	71kg	19 (14-1-4)	3	1935	26y 4d	26y 144d
535	25	Shields, Arch	1914-05-28	183cm	76kg	19 (13-0-6)	19	1937-1938	22y 345d	24y 63d
581	20	Tudor, Graham	1920-10-30	188cm	85kg	19 (13-0-6)	6	1943-1944	22y 225d	23y 294d
640	6	Dern, Harry	1929-05-10	183cm	84kg	19 (11-0-8)	 	1950-1953	21y 3d	24y 55d
785	14	McLean, Ricky	1947-11-08	185cm	92kg	19 (11-0-8)	35	1966-1967, 1969, 1971	18y 222d	23y 230d
822	24	Fyffe, Peter	1951-08-22	183cm	79kg	19 (14-1-4)	1	1970-1973	18y 288d	21y 256d
911	39	Williams, Mark	1964-03-18	184cm	76kg	19 (14-0-5)	10	1983-1988	19y 92d	24y 127d
937	2	Motley, Peter	1964-09-24	185cm	82kg	19 (13-0-6)	4	1986-1987	21y 193d	22y 219d
962	29	Minton-Connell, Simon	1969-04-26	194cm	92kg	19 (9-0-10)	50	1989-1991	20y 80d	22y 127d
1186	29	Polson, Cameron	1998-03-11	177cm	76kg	19 (2-0-17)	4	2017-2020	19y 41d	22y 192d
164	 	Newbound, Harry	1881-09-25	 	 	18 (11-1-6)	2	1904-1905	22y 232d	23y 335d
337	22	Ewans, Morrie	1894-01-16	180cm	81kg	18 (8-1-9)	 	1919-1921	25y 107d	27y 132d
367	26	Bolt, George	1899-08-01	170cm	69kg	18 (11-0-7)	1	1922-1923	22y 278d	23y 361d
520	34	Denning, Clen	1911-02-28	179cm	79kg	18 (13-1-4)	23	1935-1937	24y 79d	26y 118d
694	20	Berner, Leon	1935-09-08	179cm	74kg	18 (12-0-6)	4	1955-1957	19y 297d	21y 245d
896	19	Burke, Rohan	1961-07-24	183cm	75kg	18 (14-0-4)	9	1981, 1983, 1986	20y 1d	24y 320d
960	2	Fotia, Dominic	1969-12-09	178cm	73kg	18 (9-0-9)	4	1989-1991	19y 148d	21y 265d
1023	17	Lock, Damien	1978-10-01	179cm	77kg	18 (5-0-13)	 	1998-1999	19y 178d	20y 282d
1029	10	Backwell, Brett	1980-05-18	175cm	78kg	18 (9-0-9)	12	1999-2001	18y 311d	20y 338d
1041	19	Merrington, Andrew	1978-11-27	192cm	95kg	18 (5-0-13)	11	2000-2003	21y 203d	24y 135d
1043	48	Doering, Jordan	1979-09-14	187cm	87kg	18 (6-0-12)	11	2001-2002	21y 226d	22y 352d
46	 	Warde, George	1876-10-10	178cm	 	17 (3-1-13)	2	1898	21y 216d	21y 335d
70	 	Monagle, Billy	1876-11-26	 	 	17 (4-0-13)	 	1899	22y 168d	22y 287d
132	 	Scott, Fred	1874-04-11	178cm	74kg	17 (7-0-10)	11	1902-1904	28y 43d	30y 26d
404	2	Leitch, Allan	1902-12-27	178cm	70kg	17 (5-0-12)	 	1925	22y 126d	22y 259d
507	11	Cashman, Jack	1906-04-21	189cm	88kg	17 (12-0-5)	23	1934-1935	28y 35d	29y 55d
509	35	Dougherty, George	1913-12-09	191cm	93kg	17 (10-1-6)	15	1934-1936	20y 175d	22y 194d
523	13	Collard, George	1916-02-29	187cm	84kg	17 (13-0-4)	8	1935-1938	19y 184d	22y 68d
543	15	McElroy, Jack	1913-03-24	183cm	82kg	17 (11-0-6)	12	1938-1939	25y 51d	26y 92d
555	9	Cameron, Gordon	1922-02-25	178cm	82kg	17 (9-0-8)	1	1940, 1946	18y 97d	24y 105d
601	2	Hopper, Ken	1924-06-08	183cm	76kg	17 (10-0-7)	8	1945-1946	20y 317d	22y 49d
730	3	McCulloch, Dave	1937-10-12	188cm	92kg	17 (8-1-8)	6	1960-1961	22y 189d	23y 262d
792	41	Auchettl, Ron	1946-08-04	184cm	84kg	17 (14-0-3)	8	1966-1969	20y 23d	23y 5d
946	33	Majerczak, Mark	1968-04-20	180cm	75kg	17 (9-0-8)	20	1987, 1989-1991	19y 40d	23y 92d
971	17	Arceri, Mark	1964-10-25	170cm	70kg	17 (8-0-9)	26	1991-1992	26y 178d	27y 183d
1101	26	Anderson, Joe	1988-12-24	188cm	86kg	17 (9-0-8)	 	2007-2010	18y 119d	21y 163d
1117	39	Jacobs, Sam	1988-04-10	200cm	102kg	17 (7-0-10)	3	2009-2010	20y 350d	22y 148d
1128	31	Davies, Marcus	1991-04-06	188cm	86kg	17 (8-0-9)	1	2010-2013	19y 122d	22y 7d
1138	26	McInnes, Andrew	1992-03-20	191cm	87kg	17 (10-0-7)	1	2012-2014	20y 108d	21y 361d
1181	33	Pickett, Jarrod	1996-08-18	178cm	77kg	17 (3-0-14)	8	2017-2018	20y 217d	21y 359d
1216	36	Honey, Josh	2001-10-17	184cm	79kg	17 (9-0-8)	10	2020-2023	18y 303d	21y 278d
19	 	Weir, Bill	1874-08-23	178cm	 	16 (3-1-12)	1	1897-1898	22y 258d	24y 11d
86	 	ODwyer, Gerald	1872-09-24	180cm	 	16 (6-0-10)	 	1900	27y 223d	27y 349d
98	 	Maplestone, Charlie	1876-05-13	 	 	16 (3-0-13)	1	1900-1902	24y 111d	26y 11d
104	 	Pye, Harry	1880-08-10	 	 	16 (1-0-15)	1	1901-1902	20y 267d	21y 273d
106	 	Gardiner, Jack	1881-05-08	165cm	 	16 (3-0-13)	5	1901-1902	20y 1d	21y 9d
234	 	Sheehan, Percy	1883-07-05	180cm	 	16 (14-0-2)	 	1910	26y 313d	27y 88d
299	22	Cook, Bill	1887-09-06	179cm	86kg	16 (14-0-2)	27	1914	26y 266d	27y 20d
376	2	Russell, Joe	1898-03-17	171cm	69kg	16 (7-0-9)	2	1922-1923, 1925	24y 120d	27y 53d
378	9	Credlin, Leo	1903-06-16	183cm	80kg	16 (9-0-7)	18	1922-1925	19y 64d	22y 4d
549	22	Jones, Jim	1918-04-16	178cm	80kg	16 (8-0-8)	1	1939-1940, 1945-1946	21y 69d	28y 32d
614	29	Greenshields, Allan	1926-01-22	178cm	74kg	16 (12-0-4)	2	1947-1949	21y 87d	23y 119d
633	7	Davies, Jim	1926-12-06	173cm	72kg	16 (8-1-7)	1	1949-1950	22y 208d	23y 256d
634	29	Bateman, Frank	1924-06-06	183cm	86kg	16 (8-0-8)	13	1949-1950	25y 68d	26y 74d
945	29	Gallagher, Michael	1966-05-09	196cm	104kg	16 (10-1-5)	17	1987, 1989	21y	23y 74d
1017	41	Anstey, Jacob	1978-01-27	176cm	71kg	16 (7-0-9)	5	1997-1998	19y 103d	20y 193d
1088	27	Bryan, Chris	1982-03-06	197cm	99kg	16 (3-1-12)	9	2005-2006	23y 90d	24y 167d
2	 	Aitken, Jimmy	1872-05-15	 	 	15 (3-0-12)	3	1897-1898	24y 358d	26y 6d
44	 	Pender, Jim	1877-07-03	175cm	73kg	15 (3-1-11)	4	1898	20y 315d	21y 69d
57	 	Young, George	1878-10-19	 	 	15 (2-0-13)	1	1898-1899	19y 270d	20y 269d
85	 	Lewis, Bill	1874-09-15	 	 	15 (5-0-10)	9	1900	25y 232d	25y 358d
103	 	Pettit, Bill	1881-01-11	 	 	15 (1-0-14)	 	1901	20y 113d	20y 225d
248	27	Johnson, Roy	1891-07-18	 	 	15 (9-1-5)	21	1911-1912	19y 285d	20y 340d
303	20	Hore, Bill	1890-03-24	178cm	72kg	15 (10-0-5)	 	1915, 1918-1919	25y 59d	29y 47d
327	14	Tasker, Leo	1900-10-21	178cm	 	15 (6-0-9)	13	1918-1919	17y 202d	18y 264d
405	15	Rumney, Harold	1907-05-16	171cm	76kg	15 (4-0-11)	9	1925-1926	17y 351d	19y 22d
499	33	Cooper, Jack	1911-08-12	183cm	80kg	15 (12-0-3)	31	1933-1935	21y 297d	24y 26d
508	27	Ogden, Terry	1911-03-25	178cm	70kg	15 (10-0-5)	 	1934	23y 62d	23y 174d
550	23	Rae, Keith	1917-07-30	180cm	70kg	15 (11-0-4)	2	1939, 1943	22y 6d	26y 29d
568	11	Knight, Jim	1918-01-03	173cm	73kg	15 (9-0-6)	7	1942-1943	24y 133d	25y 153d
577	7	Dillon, Tom	1920-07-06	175cm	68kg	15 (8-0-7)	8	1943, 1946	22y 306d	26y 28d
579	5	Tuohill, Ted	1916-01-19	184cm	83kg	15 (10-0-5)	6	1943-1944	27y 116d	28y 129d
630	18	Thynne, Alan	1928-10-16	178cm	72kg	15 (8-1-6)	5	1949-1951	20y 189d	22y 320d
803	37	Smith, Peter	1947-09-22	183cm	87kg	15 (11-0-4)	10	1968-1970	20y 211d	22y 306d
853	31	Halloran, Danny	1954-07-04	189cm	92kg	15 (9-0-6)	4	1975-1977	20y 359d	22y 272d
956	47	McKinnon, Andrew	1968-07-28	175cm	79kg	15 (5-0-10)	7	1989-1990	20y 247d	22y 35d
1032	32	Culpitt, Heath	1978-02-16	186cm	84kg	15 (7-0-8)	5	1999-2001	21y 54d	23y 71d
1107	21	Austin, Mark	1989-02-24	193cm	93kg	15 (5-0-10)	1	2007-2009, 2011	18y 190d	22y 122d
1118	9	Johnson, Chris	1986-01-25	188cm	87kg	15 (9-0-6)	2	2009-2010	23y 60d	24y 187d
10	 	Hannah, Brook	1874-09-28	 	 	14 (2-0-12)	 	1897	22y 222d	22y 313d
34	 	Manchester, Oscar	1878-04-14	 	 	14 (3-0-11)	3	1897-1898	19y 69d	20y 72d
67	 	Hooper, John	1878-03-17	 	 	14 (2-0-12)	 	1899	21y 57d	21y 162d
73	 	Lanigan, Denis	1874-05-18	 	 	14 (3-0-11)	2	1899	25y 2d	25y 100d
116	 	Barlow, Alex	1880-04-10	 	 	14 (3-0-11)	 	1901-1903	21y 108d	23y 115d
123	 	Watson, Tom	1874-01-01	 	 	14 (6-0-8)	 	1902	28y 122d	28y 227d
301	27	McKenzie, Stan	1890-05-17	184cm	77kg	14 (12-0-2)	6	1914	24y 20d	24y 125d
365	17	Whannell, Dan	1899-04-10	173cm	73kg	14 (7-0-7)	2	1921-1923	22y 146d	24y 116d
368	12	Fraser, Jim	1896-12-21	170cm	80kg	14 (5-0-9)	13	1922-1923	25y 136d	26y 184d
373	28	Farrow, Alec	1894-02-08	173cm	68kg	14 (9-0-5)	14	1922-1923	28y 122d	29y 100d
387	31	Husband, Les	1898-07-12	180cm	86kg	14 (6-1-7)	2	1923-1924	24y 360d	26y 14d
396	28	McAlpine, Ernie	1902-02-11	165cm	64kg	14 (7-0-7)	11	1924, 1926	22y 117d	24y 149d
409	23	Byrne, Ronnie	1900-08-17	171cm	65kg	14 (6-0-8)	3	1925-1926	24y 265d	25y 285d
466	24	Lever, Bill	1904-04-20	182cm	80kg	14 (11-0-3)	1	1929-1930	25y 63d	26y 20d
487	18	Young, Jack	1908-08-14	179cm	76kg	14 (9-0-5)	 	1932-1933	23y 260d	24y 286d
530	4	Cashin, Norm	1915-07-15	179cm	74kg	14 (10-0-4)	 	1936-1937	21y 10d	22y 30d
586	31	Boys, Ron	1924-09-10	188cm	83kg	14 (8-0-6)	3	1943-1947	18y 352d	22y 354d
628	5	Aitken, Ken	1928-06-25	183cm	83kg	14 (13-0-1)	 	1948-1951	20y 71d	23y 26d
678	38	Munro, Frank	1934-04-27	178cm	76kg	14 (9-0-5)	3	1954-1956	19y 362d	22y 29d
731	11	Bryant, Barry	1940-05-04	178cm	72kg	14 (6-0-8)	5	1960-1961	19y 357d	21y 114d
863	22	Tresize, John	1953-02-26	180cm	78kg	14 (9-0-5)	1	1977-1978	24y 35d	25y 48d
965	9	Edgar, Stephen	1967-02-01	175cm	76kg	14 (6-0-8)	1	1990-1991	23y 58d	24y 106d
977	30	McCormack, Paul	1970-03-12	183cm	83kg	14 (9-0-5)	2	1992-1994	22y 9d	24y 23d
1137	21	Bootsma, Josh	1993-02-22	190cm	74kg	14 (6-0-8)	2	2012-2013	19y 74d	20y 176d
1146	37	Cachia, Jaryd	1991-05-08	184cm	86kg	14 (7-0-7)	1	2013	21y 362d	22y 94d
1160	22	Tutt, Jason	1991-05-15	177cm	81kg	14 (1-0-13)	5	2015-2016	23y 330d	25y 41d
1243	44	Evans, Francis	2001-08-23	182cm	78kg	14 (4-0-10)	15	2025-2026	23y 202d	24y 236d
1245	38	White, Will	2004-03-18	177cm	63kg	14 (7-0-7)	10	2025	21y 16d	21y 156d
43	 	ODay, Tommy	1873-10-08	 	 	13 (3-1-9)	8	1898	24y 218d	24y 316d
117	 	Field, Frank	1879-10-02	173cm	 	13 (4-0-9)	1	1901-1902	21y 298d	22y 276d
231	21	ODonnell, Andy	1885-07-05	 	 	13 (7-0-6)	 	1910, 1912-1913	24y 299d	28y 49d
233	 	Goddard, Bill	1880-02-24	 	 	13 (9-0-4)	2	1910	30y 79d	30y 219d
297	30	Lowe, Jack	1890-10-24	178cm	77kg	13 (11-1-1)	9	1914	23y 204d	23y 337d
329	1	Furnell, Harry	1898-10-24	180cm	 	13 (7-0-6)	16	1918-1919	19y 213d	20y 338d
380	8	Faust, Rowley	1899-02-21	176cm	71kg	13 (5-1-7)	 	1923	24y 80d	24y 206d
397	27	Charleston, Aub	1901-11-22	185cm	86kg	13 (6-0-7)	3	1924-1925	22y 219d	23y 210d
446	12	Skehan, Allan	1906-01-01	187cm	79kg	13 (8-0-5)	6	1927-1929	21y 252d	23y 200d
598	9	Alexander, Wal	1923-10-22	178cm	76kg	13 (11-0-2)	 	1945-1947	21y 181d	23y 277d
675	35	Kerr, Graham	1934-04-06	178cm	73kg	13 (5-0-8)	4	1954-1955	20y 11d	21y 108d
702	7	ODwyer, Ron	1938-02-05	170cm	70kg	13 (6-0-7)	11	1956-1958	18y 76d	20y 73d
761	24	Thiessen, Tony	1942-05-25	183cm	82kg	13 (3-0-10)	7	1964	21y 343d	22y 82d
862	4	Southcombe, Tony	1950-07-21	188cm	89kg	13 (8-0-5)	11	1977	26y 255d	26y 339d
922	20	Baynes, Rhett	1964-05-16	195cm	95kg	13 (7-0-6)	6	1985-1986	20y 318d	22y 99d
926	34	Ogier, Darren	1963-02-02	184cm	81kg	13 (9-0-4)	15	1985-1987	22y 99d	24y 158d
978	3	Oliver, Stephen	1971-01-14	190cm	86kg	13 (8-0-5)	8	1992-1994	21y 67d	23y 212d
1054	20	Eccles, Andrew	1979-06-01	187cm	84kg	13 (2-0-11)	2	2002-2003	22y 337d	24y 48d
1058	42	Beasy, Callan	1982-03-19	190cm	93kg	13 (2-0-11)	6	2002-2004	20y 124d	22y 106d
1064	10	Martyn, Mick	1968-08-31	190cm	101kg	13 (2-0-11)	 	2003	34y 232d	34y 336d
1090	10	McLaren, Dylan	1982-05-08	196cm	98kg	13 (2-0-11)	4	2006	23y 329d	24y 61d
