Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
374	25	Ryan, Alan	1911-06-03	178cm	79kg	29 (21-2-6)	5	1934-1938	22y 336d	27y 92d
645	32	Erwin, Mick	1943-06-06	187cm	86kg	29 (14-0-15)	4	1962-1965	18y 326d	21y 343d
956	33	Liddell, Chad	1977-01-21	185cm	80kg	29 (13-1-15)	15	1995-1998	18y 71d	21y 221d
974	44	Osborne, Richard	1964-06-16	182cm	86kg	29 (11-0-18)	26	1997-1998	32y 286d	34y 75d
1194	28	Membrey, Tim	1994-05-26	190cm	89kg	29 (19-0-10)	41	2025-2026	30y 287d	31y 325d
127	 	Pannam, Albert	1882-07-02	170cm	72kg	28 (15-0-13)	12	1907-1909	24y 327d	26y 317d
562	11	Bromage, Keith	1937-11-08	183cm	74kg	28 (19-0-9)	30	1953-1956	15y 287d	18y 193d
594	19	Burns, Keith	1939-11-25	170cm	81kg	28 (13-1-14)	32	1957-1961	17y 202d	21y 274d
684	30	Alexander, Terry	1944-06-08	194cm	92kg	28 (16-0-12)	11	1967-1969	22y 360d	25y 104d
738	40	Holmes, Allan	1952-07-19	 	 	28 (17-0-11)	4	1973-1976	20y 332d	23y 259d
815	31	Weideman, Mark	1961-12-30	188cm	92kg	28 (15-0-13)	34	1981-1984	19y 116d	22y 113d
1014	31	Dimattina, Andrew	1977-11-09	183cm	89kg	28 (9-0-19)	6	2000-2002	22y 207d	24y 260d
1031	38	Walker, Tristen	1984-04-11	195cm	100kg	28 (14-0-14)	8	2003-2005	18y 351d	21y 102d
1148	36	Sier, Brayden	1997-12-12	191cm	88kg	28 (15-0-13)	6	2018-2021	20y 200d	23y 175d
139	 	Freeman, Artie	1887-09-17	173cm	 	27 (16-1-10)	17	1908-1910	20y 235d	22y 225d
234	21	Walton, Bill	1894-09-03	178cm	82kg	27 (19-0-8)	17	1918-1919	23y 264d	25y 38d
321	14	Gibbs, George	1905-10-03	179cm	79kg	27 (22-0-5)	16	1929-1930	23y 206d	25y 1d
439	14	Lambert, Harry	1918-07-08	188cm	86kg	27 (16-1-10)	48	1941-1942, 1944, 1946-1947	23y 11d	28y 306d
611	30	ODwyer, Ron	1938-02-05	170cm	70kg	27 (15-0-12)	15	1959-1961	21y 107d	23y 188d
647	36	Knox, John	1941-07-04	183cm	80kg	27 (14-0-13)	6	1962-1964	20y 312d	22y 289d
672	21	Pitt, Max	1946-01-04	185cm	81kg	27 (17-0-10)	7	1966-1968	20y 109d	22y 142d
762	7	Perry, Chris	1953-10-24	191cm	84kg	27 (15-0-12)	2	1976-1978, 1980	22y 169d	26y 192d
769	11	Betts, Gerald	1954-10-05	187cm	85kg	27 (19-1-7)	5	1977-1979	22y 179d	24y 282d
1019	15	Steinfort, Carl	1977-04-01	191cm	87kg	27 (15-0-12)	7	2001-2002	23y 364d	25y 180d
1045	10	Caracella, Blake	1977-03-15	186cm	85kg	27 (10-0-17)	34	2005-2006	28y 13d	29y 80d
1051	15	Egan, Chris	1986-10-26	187cm	81kg	27 (12-0-15)	22	2005-2008	18y 201d	21y 154d
1062	33	Dick, Brad	1988-07-25	181cm	76kg	27 (19-1-7)	32	2007, 2009-2011	18y 262d	22y 292d
1154	6	Brown, Tyler	1999-12-09	188cm	77kg	27 (14-1-12)	4	2020-2022	20y 102d	22y 212d
1177	40	Johnson, Ash	1997-10-06	193cm	87kg	27 (18-0-9)	36	2022-2024	24y 283d	26y 238d
1196	9	Houston, Dan	1997-05-12	186cm	83kg	27 (18-0-9)	8	2025-2026	27y 307d	28y 339d
712	25	Rose, Robert	1952-02-06	180cm	72kg	26 (13-1-12)	14	1970-1972	18y 113d	20y 223d
866	41	Sumner, Gordon	1965-02-10	177cm	74kg	26 (10-0-16)	3	1985-1986	20y 76d	21y 103d
952	30	Sharkey, Paul	1974-06-08	190cm	92kg	26 (11-0-15)	4	1994-1997	20y 11d	23y 84d
1042	9	Rowe, Julian	1985-05-25	187cm	80kg	26 (10-0-16)	8	2004-2006	19y 39d	21y 94d
1085	27	Buckley, Simon	1987-04-18	190cm	93kg	26 (24-0-2)	7	2011-2012	23y 342d	25y 101d
1133	39	Crocker, Ben	1997-02-19	188cm	83kg	26 (12-0-14)	21	2016-2019	19y 78d	22y 157d
184	12	Lowe, Jack	1890-10-24	178cm	77kg	25 (17-0-8)	24	1912-1913	21y 186d	22y 268d
529	23	Swan, Neville	1930-01-23	185cm	85kg	25 (14-0-11)	 	1950-1952	20y 103d	22y 94d
532	19	Purdon, Jack	1930-08-30	180cm	77kg	25 (18-0-7)	30	1950-1951	19y 263d	21y 16d
575	21	Rymer, Laurie	1934-07-05	187cm	92kg	25 (18-1-6)	10	1955-1957	20y 320d	23y 43d
860	31	McMullin, Ian	1964-09-01	182cm	85kg	25 (16-0-9)	29	1984-1987, 1992-1993	20y	28y 286d
963	7	AhMat, Robert	1977-07-19	175cm	80kg	25 (12-0-13)	22	1995-1997	17y 362d	20y 21d
1061	12	Cox, Shannon	1986-03-07	188cm	94kg	25 (17-0-8)	6	2007-2009	21y 37d	23y 112d
1105	7	Kennedy, Ben	1994-03-03	175cm	76kg	25 (12-0-13)	15	2013-2015	19y 61d	21y 187d
1161	16	Henry, Oliver	2002-07-29	186cm	72kg	25 (14-0-11)	28	2021-2022	18y 233d	20y 23d
1187	33	Sullivan, Lachlan	1997-09-25	180cm	81kg	25 (18-1-6)	9	2024-2026	26y 221d	28y 189d
474	29	Nelson, George	1919-04-26	170cm	73kg	24 (12-0-12)	1	1944-1945	25y 10d	26y 72d
520	4	Broderick, Neville	1927-04-10	175cm	86kg	24 (12-0-12)	3	1949-1951	22y 27d	24y 53d
790	33	Woolnough, Michael	1952-09-24	185cm	81kg	24 (15-0-9)	8	1979-1980	26y 202d	28y 3d
914	32	Alexander, Colin	1970-04-12	178cm	74kg	24 (14-0-10)	28	1989-1991	18y 354d	21y 36d
63	 	Boyack, Alf	1877-09-05	168cm	 	23 (16-0-7)	3	1901-1902	23y 241d	24y 331d
238	7	Haysom, Wally	1897-12-17	173cm	73kg	23 (15-0-8)	1	1919-1920	21y 144d	22y 255d
298	22	Stainsby, Les	1898-06-07	170cm	73kg	23 (17-0-6)	35	1925-1926	26y 350d	28y 89d
336	28	Tatham, George	1910-12-24	171cm	68kg	23 (13-0-10)	16	1931, 1933	20y 150d	22y 238d
406	22	Unwin, Bill	1915-11-25	188cm	77kg	23 (14-0-9)	6	1938-1941	22y 205d	25y 271d
624	33	Wright, Duncan	1940-08-28	180cm	73kg	23 (13-1-9)	1	1960, 1963-1965	19y 323d	25y 21d
638	20	Marshall, Peter	1942-12-31	182cm	75kg	23 (10-0-13)	3	1961-1965	18y 217d	22y 198d
642	22	Rose, Ralph	1943-02-02	180cm	74kg	23 (11-0-12)	9	1962-1963	19y 80d	20y 217d
756	19	Wise, John	1954-03-19	170cm	67kg	23 (12-0-11)	8	1975-1977	21y 101d	23y 154d
877	36	Bradbury, Peter	1958-07-02	183cm	84kg	23 (12-0-11)	6	1986-1987	27y 319d	29y 59d
950	38	James, Aaron	1976-10-31	194cm	102kg	23 (9-2-12)	6	1994-1995, 1997	17y 209d	20y 304d
990	16	Wasley, James	1979-07-19	180cm	84kg	23 (4-0-19)	3	1998-2000	18y 336d	20y 356d
1135	33	Wills, Rupert	1993-05-20	191cm	89kg	23 (15-0-8)	1	2016-2017, 2019-2020	23y 71d	27y 87d
1167	8	Bianco, Trent	2001-01-20	178cm	70kg	23 (11-0-12)	8	2021-2023	20y 129d	22y 168d
1173	26	McInnes, Reef	2002-12-12	194cm	87kg	23 (14-0-9)	19	2022-2025	19y 111d	22y 99d
5	 	Gibbs, Arthur	1872-12-28	174cm	 	22 (12-0-10)	 	1897-1898	24y 131d	25y 165d
66	 	Farrell, Jack	1872-01-03	 	 	22 (16-0-6)	6	1901-1902	29y 121d	30y 232d
74	 	Leach, Ted	1883-04-24	182cm	 	22 (17-0-5)	9	1901-1903	18y 73d	20y 120d
495	11	Jones, Ray	1925-07-18	183cm	83kg	22 (9-2-11)	 	1946-1948	20y 318d	23y 27d
838	41	Walsh, Phil	1960-03-15	180cm	80kg	22 (12-0-10)	9	1983	23y 11d	23y 165d
939	24	Butcher, Kent	1973-11-05	180cm	82kg	22 (9-1-12)	3	1993-1995	19y 198d	21y 260d
991	40	King, Clinton	1978-03-24	179cm	76kg	22 (5-0-17)	9	1998-1999	20y 103d	21y 116d
1005	41	Adkins, Damien	1981-01-09	181cm	75kg	22 (9-0-13)	8	2000-2002	19y 64d	21y 212d
28	 	Hellwig, Herman	1875-06-30	 	 	21 (12-0-9)	3	1897-1899	22y 17d	23y 345d
49	 	Watsford, Doug	1876-02-27	184cm	 	21 (14-0-7)	7	1899-1900	23y 138d	24y 193d
145	 	Daykin, Richard	1887-01-07	171cm	 	21 (15-0-6)	7	1908, 1910	21y 207d	23y 267d
160	 	Scaddan, Joe	1886-08-01	179cm	 	21 (16-0-5)	 	1910	23y 272d	24y 61d
392	34	Crowe, Jim	1909-05-18	171cm	72kg	21 (16-0-5)	 	1936-1937	27y 12d	28y 46d
403	5	Dawson, Stan	1917-08-12	179cm	71kg	21 (12-0-9)	21	1938-1941	20y 296d	23y 257d
429	13	Main, Les	1915-11-26	178cm	81kg	21 (11-0-10)	26	1941-1943	25y 158d	27y 177d
442	22	McIntosh, Neil	1920-10-15	183cm	97kg	21 (7-0-14)	10	1942-1944	21y 206d	23y 288d
553	4	Batchelor, Keith	1930-10-04	183cm	86kg	21 (17-0-4)	17	1952-1955	21y 359d	24y 348d
635	14	Rist, Barry	1941-06-22	171cm	86kg	21 (11-0-10)	15	1961-1963	19y 346d	22y 70d
659	22	Wadham, Paul	1943-03-31	196cm	98kg	21 (14-1-6)	9	1964-1965	21y 46d	22y 171d
861	20	Burgess, Tony	1961-02-13	188cm	83kg	21 (10-0-11)	2	1985-1986	24y 44d	25y 198d
867	34	Collins, Darren	1967-11-15	177cm	78kg	21 (9-0-12)	28	1985-1986	17y 177d	18y 268d
895	5	Atkins, Graeme	1963-10-30	178cm	70kg	21 (9-0-12)	14	1987-1989	23y 163d	25y 265d
1040	33	Cloke, Cameron	1984-12-20	196cm	100kg	21 (9-0-12)	11	2004-2006	19y 127d	21y 157d
1047	7	Morrison, Chad	1978-03-29	184cm	83kg	21 (7-0-14)	1	2005-2006	26y 364d	28y 115d
1109	14	Young, Clinton	1986-02-16	189cm	88kg	21 (11-0-10)	9	2013-2014	27y 139d	28y 188d
1163	18	Macrae, Finlay	2002-03-13	186cm	78kg	21 (9-0-12)	5	2021-2024	19y 34d	22y 163d
196	10	Gibb, Reg	1892-11-10	178cm	72kg	20 (13-1-6)	6	1913-1914	20y 174d	21y 210d
197	4	Cordner, Alan	1890-05-06	183cm	80kg	20 (12-1-7)	2	1913-1914	23y 11d	24y 108d
304	27	Sneazwell, Bill	1906-04-03	182cm	74kg	20 (17-1-2)	 	1926-1928	20y 42d	22y 165d
446	4	Herbert, Ken	1924-12-27	173cm	73kg	20 (8-0-12)	2	1942-1945	17y 147d	20y 199d
580	18	Hedt, Ken	1936-11-15	173cm	71kg	20 (13-0-7)	6	1956	19y 158d	19y 305d
619	8	Willett, Ray	1941-08-22	189cm	85kg	20 (10-1-9)	17	1960-1961, 1964	18y 301d	22y 275d
683	26	Whelan, Shane	1946-06-15	188cm	81kg	20 (14-0-6)	22	1967-1969	20y 346d	22y 336d
689	36	Hibbert, Danny	1948-11-16	178cm	73kg	20 (14-0-6)	12	1968-1970	19y 163d	21y 251d
862	19	Dickson, Russell	1964-01-28	175cm	70kg	20 (9-0-11)	18	1985-1987	21y 60d	23y 124d
896	60	Keays, Terry	1970-05-03	186cm	85kg	20 (9-0-11)	11	1987-1990	16y 352d	20y 107d
34	 	Kennedy, Bill	1875-08-03	 	 	19 (13-0-6)	1	1898-1899	22y 284d	23y 283d
69	 	Morgan, Leo	1879-09-19	 	 	19 (14-0-5)	6	1901-1902	21y 227d	22y 254d
76	 	Allan, John	1879-10-26	 	 	19 (15-0-4)	9	1902-1903	22y 189d	23y 223d
117	 	Hay, Johnny	1886-04-21	179cm	 	19 (10-0-9)	2	1906-1907	20y 56d	21y 139d
362	18	Le Brun, Norm	1908-04-22	171cm	76kg	19 (13-1-5)	23	1933-1934	25y 21d	26y 153d
603	30	Dixon, Don	1937-11-18	183cm	81kg	19 (10-0-9)	4	1958-1960	20y 159d	22y 248d
618	7	Pay, Kevin	1939-11-01	185cm	86kg	19 (8-1-10)	31	1960-1962	20y 216d	22y 262d
664	10	Ellis, Vaughan	1947-08-03	191cm	89kg	19 (11-0-8)	3	1965-1969	17y 257d	21y 287d
694	4	Wheadon, David	1948-05-07	177cm	74kg	19 (11-0-8)	4	1968-1970	20y 39d	22y 107d
709	30	Pettigrew, Peter	1950-09-09	177cm	73kg	19 (12-0-7)	5	1970-1972	19y 249d	22y 7d
715	24	Tredrea, Gary	1951-10-06	175cm	73kg	19 (9-2-8)	6	1970-1972	18y 327d	20y 325d
891	37	Hrysoulakis, Athas	1969-01-05	184cm	83kg	19 (6-0-13)	15	1987, 1989-1990	18y 82d	21y 190d
978	8	Mahoney, Josh	1977-10-31	180cm	82kg	19 (6-0-13)	8	1997-1998	19y 226d	20y 296d
979	11	Fuller, Brad	1978-08-08	174cm	70kg	19 (6-0-13)	12	1997-1999	18y 324d	20y 336d
984	46	Raso, Frankie	1979-09-12	176cm	73kg	19 (5-0-14)	1	1998-1999	18y 197d	19y 322d
992	21	Tuckey, Brent	1979-08-27	192cm	94kg	19 (5-0-14)	8	1998-2001	18y 332d	22y 6d
1190	16	Allan, Edward	2004-05-26	194cm	82kg	19 (13-1-5)	2	2024-2026	19y 364d	21y 325d
165	 	Norris, Charlie	1881-07-23	178cm	80kg	18 (15-0-3)	4	1910-1911	28y 344d	29y 322d
178	19	Sharp, Jim	1882-05-17	179cm	83kg	18 (9-0-9)	 	1911-1912, 1917	29y 17d	35y 100d
186	9	Gray, Roy	1892-10-31	178cm	 	18 (13-0-5)	20	1912-1913	19y 193d	20y 296d
218	4	Clancy, Tom	1887-04-11	175cm	65kg	18 (9-1-8)	 	1915-1916	28y 83d	29y 123d
251	10	Hammond, Tom	1896-11-22	175cm	80kg	18 (11-0-7)	4	1921-1923	24y 180d	26y 178d
414	12	Knott, Dan	1918-06-20	178cm	75kg	18 (9-0-9)	2	1940-1941, 1943	21y 319d	25y 6d
555	30	Clarke, Kevin	1932-02-09	183cm	92kg	18 (10-0-8)	7	1953-1954	21y 82d	22y 186d
569	12	Kupsch, Bob	1933-11-27	175cm	79kg	18 (7-0-11)	4	1954-1957	20y 239d	23y 179d
685	25	Green, Jack	1947-08-02	185cm	86kg	18 (10-0-8)	2	1967-1969	19y 340d	21y 330d
723	44	Stevens, Paul	1953-07-23	185cm	74kg	18 (13-1-4)	3	1971-1972	17y 359d	19y 27d
800	18	Young, David	1954-04-04	179cm	81kg	18 (14-0-4)	12	1979-1981	25y 150d	27y 65d
811	38	Atkin, Stuart	1957-05-16	196cm	96kg	18 (10-0-8)	2	1980-1983	23y 106d	26y 68d
826	47	Dalkin, Chris	1962-03-03	191cm	80kg	18 (7-0-11)	12	1982-1983, 1985	20y 45d	23y 104d
876	36	Seow, Dannie	1967-04-02	188cm	80kg	18 (9-0-9)	8	1986-1987	19y 38d	20y 60d
932	20	Woods, Tony	1969-07-02	185cm	90kg	18 (10-0-8)	6	1992-1994	22y 270d	25y 62d
1075	3	McCarthy, John	1989-11-19	189cm	82kg	18 (12-0-6)	10	2008-2011	18y 264d	21y 274d
1101	21	Lynch, Quinten	1983-01-24	192cm	103kg	18 (11-0-7)	9	2013	30y 66d	30y 220d
1159	21	Ruscoe, Trey	2001-11-03	190cm	90kg	18 (11-0-7)	7	2020-2023	18y 277d	21y 173d
1	 	Callesen, George	1874-08-24	 	 	17 (10-0-7)	5	1897-1898	22y 257d	23y 354d
31	 	Stranger, Bill	1871-10-27	 	 	17 (11-0-6)	2	1897-1898	25y 312d	26y 325d
194	5	Fielding, Fred	1889-09-06	170cm	68kg	17 (12-0-5)	10	1913	23y 232d	24y 7d
200	24	Rush, Bryan	1893-04-02	178cm	75kg	17 (9-1-7)	17	1913-1914	20y 73d	21y 72d
212	11	Jose, Horrie	1893-03-30	180cm	76kg	17 (12-1-4)	2	1915-1917, 1919	22y 25d	26y 118d
394	14	Jones, Harry	1911-08-09	175cm	74kg	17 (12-0-5)	8	1936-1938	24y 351d	26y 327d
415	19	Newman, Charlie	1920-12-06	180cm	83kg	17 (8-0-9)	 	1940-1942	19y 150d	21y 175d
416	29	Campbell, Colin	1918-01-02	185cm	85kg	17 (7-0-10)	4	1940-1941	22y 137d	23y 149d
526	27	West, Fred	1929-12-17	183cm	84kg	17 (9-0-8)	4	1950, 1953	20y 126d	23y 199d
545	28	Aitken, Ken	1928-06-25	183cm	83kg	17 (12-0-5)	1	1952	23y 299d	24y 94d
587	14	Howell, Don	1935-07-15	178cm	73kg	17 (10-0-7)	2	1957-1958	21y 279d	23y 32d
751	33	Dellamarta, John	1954-08-26	185cm	84kg	17 (9-0-8)	3	1975-1978	20y 236d	23y 330d
789	2	Valli, Bill	1950-04-16	171cm	71kg	17 (10-0-7)	17	1979	28y 356d	29y 110d
883	32	Rizonico, Paul	1966-02-16	183cm	73kg	17 (8-0-9)	7	1986-1988	20y 181d	22y 187d
908	2	Robertson, David	1962-08-15	178cm	78kg	17 (11-0-6)	9	1988-1989	25y 232d	27y 25d
953	31	Hotton, Trent	1973-12-01	193cm	90kg	17 (4-0-13)	14	1994-1996	20y 234d	22y 274d
1010	27	Ukovic, Andrew	1978-11-23	189cm	79kg	17 (8-0-9)	9	2000-2001	21y 111d	22y 283d
1052	2	Rusling, Sean	1986-10-06	190cm	93kg	17 (11-0-6)	19	2005-2008	18y 234d	21y 168d
1116	31	Ramsay, Jackson	1994-11-20	184cm	82kg	17 (8-0-9)	 	2014-2017	19y 276d	22y 224d
18	 	Strickland, Billy	1864-08-17	175cm	 	16 (9-0-7)	 	1897	32y 264d	33y 18d
47	 	Lyons, Johnny	1876-01-15	 	 	16 (10-0-6)	12	1899-1900	23y 153d	24y 159d
240	25	Utting, Ernest	1897-10-31	166cm	73kg	16 (11-0-5)	29	1919-1920, 1922	21y 205d	24y 215d
325	3	Bird, Leo	1908-09-17	170cm	66kg	16 (13-0-3)	10	1929-1930	20y 299d	22y 17d
364	12	Gibson, Reg	1912-12-10	184cm	76kg	16 (10-0-6)	6	1933, 1935-1936	20y 168d	23y 221d
483	4	Brown, Alan	1924-11-15	183cm	78kg	16 (12-0-4)	11	1945-1946	20y 157d	21y 177d
501	12	Keegan, Ray	1923-06-27	183cm	80kg	16 (8-1-7)	10	1947-1948	23y 324d	24y 330d
581	16	Davidson, Max	1934-07-30	175cm	76kg	16 (11-0-5)	7	1956	21y 287d	22y 40d
612	39	Carmody, John	1938-06-28	175cm	77kg	16 (10-0-6)	6	1959-1960	20y 336d	22y 25d
818	7	Irwin, Warwick	1952-06-03	182cm	80kg	16 (10-0-6)	16	1981	29y 5d	29y 115d
821	16	Lovell, Noel	1961-09-26	178cm	76kg	16 (3-0-13)	6	1981-1984	19y 358d	22y 271d
889	6	Fielke, Grantley	1962-03-18	178cm	78kg	16 (4-0-12)	15	1987	25y 10d	25y 136d
958	18	Walker, Lee	1973-02-07	197cm	97kg	16 (5-1-10)	13	1995-1997	22y 54d	24y 50d
985	13	Tape, Jamie	1974-04-05	188cm	89kg	16 (1-0-15)	1	1998-1999	23y 363d	25y 139d
1002	38	Jacotine, Craig	1980-06-21	178cm	78kg	16 (3-0-13)	6	1999-2000	18y 308d	19y 355d
1183	36	Harrison, Harvey	2003-11-10	181cm	83kg	16 (9-2-5)	14	2023-2024	19y 205d	20y 261d
67	 	Martin, Peter	1875-07-24	168cm	66kg	15 (12-0-3)	2	1901-1902	25y 284d	26y 297d
113	 	Holland, Alex	1884-04-19	175cm	 	15 (11-0-4)	 	1906-1907	22y 30d	23y 113d
799	11	Dreher, Mark	1961-03-27	183cm	83kg	15 (5-0-10)	 	1979-1982	18y 144d	21y 140d
824	46	Lovett, Wally	1961-12-15	175cm	70kg	15 (3-0-12)	11	1982	20y 109d	20y 249d
879	17	Lockman, Michael	1963-08-29	185cm	85kg	15 (8-0-7)	3	1986-1987	22y 310d	23y 260d
892	4	Morwood, Paul	1959-03-02	182cm	71kg	15 (5-0-10)	2	1987	28y 26d	28y 166d
959	3	Brereton, Dermott	1964-08-19	186cm	89kg	15 (5-2-8)	30	1995	30y 239d	31y 15d
1126	17	Marsh, Jonathon	1995-10-17	193cm	87kg	15 (6-0-9)	 	2015-2016	19y 295d	20y 316d
1139	3	Wells, Daniel	1985-02-03	181cm	79kg	15 (11-1-3)	16	2017-2019	32y 81d	34y 110d
35	 	Lynch, Mick	1878-05-12	173cm	 	14 (10-0-4)	15	1898	20y 2d	20y 121d
59	 	Robson, Artie	1878-03-29	179cm	 	14 (10-0-4)	15	1900-1901	22y 86d	23y 120d
128	 	Rudduck, Ernie	1884-03-14	175cm	 	14 (8-0-6)	3	1907	23y 72d	23y 177d
228	16	MacKechnie, Sam	1897-06-05	175cm	 	14 (10-0-4)	1	1917-1918	19y 348d	21y 66d
267	21	Hannah, Rupe	1900-07-30	180cm	79kg	14 (10-0-4)	 	1922-1924	21y 336d	23y 306d
432	6	Busbridge, Phil	1920-09-04	174cm	78kg	14 (3-0-11)	 	1941-1943	20y 276d	22y 316d
433	5	Crewther, Norm	1919-05-14	183cm	79kg	14 (4-0-10)	5	1941-1943	22y 24d	24y 106d
564	28	Hower, Jim	1931-09-03	182cm	82kg	14 (7-0-7)	12	1954-1955	22y 247d	23y 246d
608	31	Wickes, Alan	1939-07-27	185cm	84kg	14 (5-0-9)	 	1959-1961	19y 279d	21y 339d
636	15	Fildes, Robin	1940-11-13	187cm	86kg	14 (5-0-9)	2	1961-1963	20y 237d	22y 172d
646	11	Johnstone, Bob	1942-03-19	183cm	80kg	14 (9-0-5)	11	1962-1963	20y 40d	21y 165d
670	32	Clark, Len	1947-01-30	180cm	76kg	14 (9-0-5)	 	1965-1969	18y 189d	22y 65d
823	20	Teasdale, Graham	1955-06-26	193cm	92kg	14 (4-0-10)	21	1982-1983	26y 274d	28y 41d
831	5	Floyd, Tommy	1960-10-07	170cm	68kg	14 (5-0-9)	8	1982-1983	21y 255d	22y 240d
890	11	Howard, Glenn	1962-11-17	185cm	80kg	14 (4-0-10)	4	1987	24y 131d	24y 286d
1018	38	Rintoul, Chad	1974-07-31	180cm	86kg	14 (5-0-9)	5	2001-2002	26y 243d	27y 255d
1046	45	Fanning, David	1984-07-20	204cm	97kg	14 (3-0-11)	4	2005-2006	20y 251d	21y 361d
1069	29	Cook, Ryan	1988-02-16	186cm	82kg	14 (9-0-5)	1	2007-2009	19y 169d	21y 96d
64	 	Bryce, Bob	1879-07-07	 	 	13 (9-0-4)	11	1901-1902	21y 301d	22y 300d
132	 	Diggle, Graham	1889-03-13	180cm	83kg	13 (7-0-6)	1	1907-1909	18y 101d	20y 63d
163	 	Jones, Horrie	1888-06-10	180cm	 	13 (8-0-5)	2	1910-1911	21y 359d	23y 7d
268	26	Lingwood-Smith, Hector	1900-05-22	178cm	66kg	13 (7-0-6)	1	1922-1923	22y 61d	23y 109d
411	9	Hill, Les	1916-04-19	175cm	81kg	13 (8-0-5)	1	1939-1940	23y 52d	24y 134d
425	21	Oliver, Norm	1922-08-15	182cm	79kg	13 (9-0-4)	2	1940-1941	18y 16d	19y 15d
431	30	Sullivan, Kevin	1922-09-09	180cm	73kg	13 (11-0-2)	1	1941, 1943, 1946	18y 236d	23y 230d
505	2	Brokenshire, Geoff	1922-07-15	183cm	86kg	13 (10-0-3)	19	1948	25y 277d	26y 44d
695	16	Neave, Bruce	1949-07-02	189cm	86kg	13 (8-0-5)	 	1968-1970	18y 356d	21y 23d
786	17	Austen, Geoffrey	1953-10-13	194cm	86kg	13 (7-0-6)	3	1979, 1981	25y 176d	27y 222d
808	41	Domburg, Terry	1960-07-11	185cm	80kg	13 (5-0-8)	2	1980, 1982	19y 325d	22y 41d
822	13	Peart, Neil	1958-10-05	188cm	95kg	13 (2-0-11)	 	1982	23y 173d	23y 285d
937	6	Mitchell, Barry	1965-12-07	173cm	70kg	13 (8-0-5)	8	1993	27y 109d	27y 235d
967	16	Pitt, Steven	1973-07-22	188cm	89kg	13 (7-0-6)	14	1996	22y 253d	23y 40d
1144	9	Murray, Sam	1997-09-02	187cm	86kg	13 (7-0-6)	 	2018	20y 203d	20y 343d
1172	15	Kreuger, Nathan	1999-06-25	196cm	88kg	13 (6-0-7)	11	2022-2024	22y 274d	25y 25d
68	 	McCulloch, Bill	1872-11-07	180cm	 	12 (9-0-3)	5	1901-1902	28y 178d	29y 198d
95	 	Homan, Bill	1880-12-25	 	 	12 (7-0-5)	8	1904-1905	23y 134d	24y 153d
107	 	Stancliffe, Fred	1885-10-21	185cm	85kg	12 (7-0-5)	6	1905-1907	19y 204d	21y 209d
111	 	Reitman, Bert	1887-10-09	180cm	72kg	12 (9-0-3)	1	1906-1907	18y 208d	19y 207d
120	 	Wright, Tom	1882-08-23	174cm	 	12 (4-0-8)	7	1906-1907	23y 346d	25y 15d
216	11	Kerley, Harry	1894-12-12	178cm	73kg	12 (9-0-3)	21	1915	20y 177d	20y 266d
220	6	Cody, Matt	1895-02-28	174cm	 	12 (6-1-5)	2	1916-1917	21y 68d	22y 80d
418	36	Williams, Ken	1918-01-07	183cm	86kg	12 (5-0-7)	2	1940	22y 139d	22y 223d
451	23	Donohue, Mick	1917-08-02	171cm	67kg	12 (2-0-10)	3	1942-1943	24y 322d	25y 363d
452	32	Stabb, Roy	1922-11-30	170cm	67kg	12 (5-0-7)	4	1942-1944	19y 202d	21y 270d
454	17	Stabb, Fred	1920-02-14	178cm	68kg	12 (3-0-9)	 	1942-1944	22y 133d	24y 159d
513	28	McIntyre, Ern	1921-04-19	185cm	89kg	12 (6-0-6)	17	1948-1949	27y 61d	28y 130d
559	10	Waites, Terry	1933-04-28	182cm	73kg	12 (10-0-2)	1	1953-1954	20y 25d	21y 101d
568	15	Wylie, Kevin	1933-11-17	168cm	71kg	12 (9-0-3)	12	1954-1956	20y 221d	22y 191d
678	16	Searl, Doug	1947-03-22	192cm	83kg	12 (9-0-3)	20	1966-1968	19y 88d	21y 64d
692	21	Moylan, Ron	1947-09-26	180cm	76kg	12 (7-0-5)	9	1968-1969	20y 256d	21y 282d
726	46	McOrist, Ian	1949-11-06	175cm	70kg	12 (8-0-4)	16	1972	22y 182d	22y 315d
739	32	Browne, Michael	1954-01-26	194cm	86kg	12 (9-0-3)	6	1973-1975	19y 169d	21y 104d
754	4	Batt, Murrie	1953-10-06	193cm	94kg	12 (6-0-6)	14	1975-1978	21y 244d	24y 212d
849	2	Woodhall, Dale	1961-03-11	183cm	80kg	12 (9-0-3)	32	1984	23y 20d	23y 153d
878	49	Handley, Darren	1963-12-18	177cm	76kg	12 (8-0-4)	10	1986	22y 164d	22y 255d
940	37	Tranquilli, Andrew	1972-04-21	186cm	83kg	12 (7-0-5)	20	1993-1995	21y 108d	23y 93d
1050	41	Davies, Ben	1986-02-10	187cm	81kg	12 (5-0-7)	1	2005-2006	19y 87d	20y 168d
1165	27	Poulter, Caleb	2002-10-12	192cm	79kg	12 (3-0-9)	2	2021-2022	18y 201d	19y 213d
1185	43	Dean, Charlie	2001-06-19	195cm	86kg	12 (5-1-6)	 	2024-2025	22y 264d	24y 44d
24	 	Kay, Fred	1878-09-29	179cm	 	11 (5-0-6)	6	1897-1898, 1901	18y 242d	22y 222d
26	 	Lanigan, Denis	1874-05-18	 	 	11 (6-0-5)	3	1897	23y 32d	23y 102d
