Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
331	2	Templeton, Bob	1927-10-25	178cm	73kg	22 (13-0-9)	14	1947-1949, 1953	19y 190d	25y 189d
390	35	Rogers, Allen	1930-08-09	173cm	67kg	22 (8-0-14)	13	1952-1953	21y 268d	22y 315d
469	13	Thornton, Barry	1940-07-04	180cm	80kg	22 (9-0-13)	2	1959-1961	18y 337d	21y 60d
478	30	McKellar, Barney	1940-02-01	178cm	78kg	22 (12-0-10)	11	1960-1962	20y 103d	22y 205d
968	44	Goodes, Brett	1984-02-17	183cm	89kg	22 (6-0-16)	4	2013-2015	29y 41d	31y 200d
1045	22	Harmes, James	1995-10-05	185cm	82kg	22 (11-0-11)	16	2024-2025	28y 164d	29y 265d
10	24	McHenry, Tommy	1903-06-02	168cm	67kg	21 (4-0-17)	13	1925-1926	21y 334d	23y 66d
123	28	Sherman, Bill	1909-07-27	175cm	 	21 (6-0-15)	4	1930-1932	20y 315d	22y 348d
286	24	Cahill, Frank	1922-05-07	188cm	83kg	21 (12-0-9)	18	1942-1944	20y 30d	22y 118d
428	8	Cross, Max	1934-07-11	182cm	76kg	21 (12-0-9)	54	1956-1957	21y 306d	23y 44d
495	11	Harrington, Bill	1942-01-15	188cm	86kg	21 (11-0-10)	10	1962-1963	20y 96d	21y 207d
595	34	Cook, Graeme	1950-04-22	178cm	79kg	21 (8-0-13)	7	1971-1973	20y 360d	23y 118d
603	38	Cockerell, Bob	1951-11-05	175cm	76kg	21 (11-0-10)	11	1971-1972	19y 275d	20y 281d
683	9	Moylan, John	1953-01-11	183cm	84kg	21 (6-0-15)	1	1979-1980	26y 114d	27y 99d
709	6	Ford, Alister	1963-12-15	196cm	86kg	21 (7-0-14)	17	1981-1985	17y 110d	21y 175d
731	15	Lunn, Stephen	1956-03-12	180cm	73kg	21 (8-0-13)	5	1983-1984	27y 14d	28y 75d
876	1	Winmar, Nicky	1965-09-25	183cm	81kg	21 (14-1-6)	34	1999	33y 183d	33y 343d
930	35	Tiller, Stephen	1987-03-26	191cm	88kg	21 (12-1-8)	7	2007-2009	20y 123d	22y 71d
938	18	Stack, Brennan	1988-05-26	184cm	80kg	21 (11-0-10)	17	2009-2011	21y 10d	23y 79d
945	33	Djerrkura, Nathan	1988-09-19	174cm	78kg	21 (5-0-16)	8	2011-2012	22y 189d	23y 349d
46	11	Johns, Harry	1903-12-03	183cm	87kg	20 (8-0-12)	11	1926-1928	22y 156d	24y 273d
61	15	Bult, Frank	1901-04-30	183cm	 	20 (8-0-12)	4	1927-1928	26y	27y 96d
71	28	Cahill, Ted	1902-09-10	187cm	89kg	20 (6-0-14)	16	1927-1928	24y 269d	25y 308d
105	24	Shade, Eric	1912-10-03	170cm	65kg	20 (4-0-16)	11	1929-1930	16y 269d	17y 345d
124	30	Stanway, Horrie	1908-11-11	175cm	70kg	20 (6-0-14)	4	1930-1931	21y 208d	22y 256d
271	12	Harris, Wally	1919-06-10	175cm	72kg	20 (11-0-9)	8	1941-1943	21y 320d	24y 79d
273	20	Shearer, Wally	1918-09-29	178cm	70kg	20 (14-0-6)	18	1941-1942	22y 230d	23y 334d
366	20	Reardon, Bill	1928-10-30	183cm	85kg	20 (6-0-14)	10	1950-1952	21y 181d	23y 193d
411	23	Collins, Bob	1934-12-25	183cm	88kg	20 (15-0-5)	1	1954-1956	19y 134d	21y 195d
487	5	Stewart, Charlie	1939-03-19	178cm	75kg	20 (12-0-8)	4	1961	22y 27d	22y 188d
619	38	Wilkins, Terry	1953-07-04	178cm	72kg	20 (9-1-10)	1	1973-1974	19y 293d	21y 58d
814	50	Ballantyne, Jon	1969-07-29	190cm	92kg	20 (9-0-11)	46	1990-1993	21y 27d	23y 360d
951	30	Howard, Christian	1991-03-19	184cm	81kg	20 (3-0-17)	3	2011-2014	20y 71d	23y 80d
1039	32	Jones, Arthur	2003-07-18	180cm	71kg	20 (13-0-7)	10	2023-2026	19y 255d	22y 261d
83	19	Warden, Wally	1906-04-21	184cm	85kg	19 (10-0-9)	9	1928, 1930	22y 7d	24y 61d
96	14	Sharpe, Lew	1906-07-14	188cm	 	19 (5-0-14)	7	1929-1930	22y 287d	24y 33d
156	5	Rait, Alan	1908-11-09	183cm	81kg	19 (9-0-10)	62	1933-1934	24y 171d	25y 247d
343	4	Reid, Bob	1924-06-08	188cm	86kg	19 (10-0-9)	27	1948-1949	23y 314d	25y 38d
431	14	Henriksen, Ron	1936-09-20	179cm	80kg	19 (10-0-9)	 	1956-1958	19y 291d	21y 232d
483	34	Graham, Max	1942-07-13	170cm	67kg	19 (13-0-6)	20	1960-1963	17y 362d	20y 288d
654	10	Munro, Peter	1957-11-16	180cm	87kg	19 (8-1-10)	12	1976-1978	18y 230d	20y 290d
848	27	Lane, Tyson	1976-08-25	183cm	86kg	19 (9-0-10)	19	1995-1998	18y 220d	21y 355d
933	33	Callan, Tim	1984-01-06	181cm	82kg	19 (9-1-9)	1	2008-2010	24y 83d	26y 241d
971	31	Young, Tom	1992-04-26	191cm	91kg	19 (7-0-12)	3	2013-2014	20y 338d	22y 127d
74	6	Woodman, George	1900-05-10	 	 	18 (8-0-10)	18	1927-1928	27y 39d	28y 114d
224	34	Le Sueur, Bennie	1917-03-22	175cm	68kg	18 (4-0-14)	1	1937, 1939	20y 89d	22y 136d
225	26	Luke, Charlie	1911-06-22	177cm	68kg	18 (11-0-7)	46	1937-1939	26y 4d	27y 311d
355	25	Scanlan, Frank	1926-04-17	178cm	76kg	18 (6-0-12)	13	1949	23y 1d	23y 132d
405	4	Letcher, Ian	1935-07-21	180cm	75kg	18 (14-0-4)	1	1953-1956	17y 334d	20y 352d
427	33	Rawson, Don	1937-01-13	178cm	76kg	18 (11-0-7)	 	1956-1957	19y 113d	20y 202d
488	7	Dowling, Bernie	1942-06-06	175cm	72kg	18 (9-0-9)	8	1961-1963	18y 334d	21y 93d
528	40	Peters, Garry	1945-04-13	188cm	74kg	18 (6-0-12)	3	1964-1967	19y 110d	22y 60d
554	31	Cumming, Len	1949-04-24	178cm	72kg	18 (2-0-16)	9	1967-1969	18y 33d	20y 58d
577	37	Skreja, Harry	1953-02-13	183cm	81kg	18 (8-0-10)	13	1969-1971	16y 93d	18y 126d
584	28	Zeltner, Trevor	1951-04-08	188cm	84kg	18 (8-0-10)	3	1970, 1972	19y 17d	21y 147d
649	6	Newland, Ken	1949-05-04	187cm	85kg	18 (9-1-8)	12	1976	26y 335d	27y 123d
787	42	Fitzpatrick, Lynton	1967-01-17	185cm	89kg	18 (7-1-10)	4	1987-1989	20y 182d	22y 137d
805	30	Harrington, Tim	1963-09-19	188cm	84kg	18 (7-0-11)	 	1989-1990	25y 216d	26y 271d
855	29	Griffin, Daryl	1976-01-23	180cm	80kg	18 (9-1-8)	 	1995-1996	19y 124d	20y 194d
911	18	Faulkner, Cameron	1984-05-22	179cm	81kg	18 (7-0-11)	9	2004-2007	19y 345d	23y 5d
1032	22	OBrien, Tim	1994-03-28	193cm	90kg	18 (10-0-8)	1	2022-2023	28y 12d	29y 82d
1033	27	McComb, Robbie	1995-12-19	181cm	82kg	18 (10-0-8)	7	2022-2023	26y 125d	27y 110d
33	22	Neill, Harry	1907-02-11	185cm	86kg	17 (4-0-13)	3	1925-1927	18y 136d	20y 99d
153	26	Dowling, John	1909-04-08	174cm	75kg	17 (10-0-7)	29	1932-1933	23y 120d	24y 147d
173	25	Trim, Ted	1907-11-06	185cm	83kg	17 (5-0-12)	17	1934-1935	26y 180d	27y 228d
196	27	Dockendorff, Sid	1908-05-06	175cm	75kg	17 (4-1-12)	15	1935-1937	27y 61d	29y 23d
197	13	Hallahan, Jim	1911-12-16	178cm	69kg	17 (4-1-12)	6	1935-1937	23y 202d	25y 150d
268	5	Crosling, Bill	1918-11-21	182cm	80kg	17 (8-0-9)	5	1940-1941	21y 263d	22y 282d
304	23	Kennedy, Del	1923-07-31	175cm	74kg	17 (13-0-4)	1	1943-1945	20y 14d	22y 4d
418	16	Smith, Kevin	1934-11-30	178cm	73kg	17 (10-0-7)	7	1955-1956	20y 172d	21y 269d
419	8	Clough, Alan	1932-11-09	189cm	81kg	17 (10-0-7)	4	1955-1957	22y 200d	24y 225d
436	4	OHalloran, Jack	1929-07-09	174cm	72kg	17 (8-0-9)	13	1957-1958	27y 299d	28y 277d
440	27	Moloney, Brian	1937-08-04	178cm	79kg	17 (5-0-12)	1	1957-1959	19y 317d	22y 18d
464	33	Brereton, John	1934-10-08	180cm	78kg	17 (5-0-12)	 	1959-1960	24y 206d	25y 240d
522	24	Charles, John	1942-09-21	187cm	83kg	17 (4-0-13)	4	1964-1966	21y 238d	23y 319d
706	12	Knight, Steven	1961-03-16	180cm	76kg	17 (3-0-14)	17	1981-1983	20y 12d	22y 108d
784	52	Athorn, Mark	1967-11-07	178cm	76kg	17 (7-1-9)	4	1987-1989	19y 190d	21y 265d
941	44	Moles, Brodie	1985-11-07	185cm	89kg	17 (10-0-7)	10	2010-2011	24y 148d	25y 196d
32	32	Clissold, George	1899-09-12	 	 	16 (3-0-13)	4	1925-1926	25y 281d	26y 280d
84	12	Matheson, Gerry	1904-08-27	 	 	16 (9-0-7)	13	1928	23y 252d	24y 5d
161	2	OLeary, Charlie	1911-03-23	179cm	83kg	16 (6-0-10)	 	1933-1935	22y 51d	24y 70d
226	23	Livingstone, Stan	1913-09-16	189cm	86kg	16 (2-0-14)	3	1937, 1939-1940	23y 290d	26y 245d
294	29	ONeill, Gerry	1919-04-13	178cm	73kg	16 (9-0-7)	2	1943-1944	24y 32d	25y 135d
315	28	Broadway, Allan	1921-12-04	183cm	77kg	16 (11-0-5)	13	1945-1946	23y 138d	24y 188d
409	35	Trusler, Alan	1933-06-23	175cm	72kg	16 (10-0-6)	22	1953-1955	20y 67d	22y 51d
423	18	Dickson, Noel	1933-12-27	189cm	89kg	16 (10-1-5)	12	1956-1957	22y 109d	23y 121d
437	16	Costello, Bill	1934-12-25	173cm	76kg	16 (6-0-10)	10	1957-1958	22y 144d	23y 178d
456	10	Darcey, Don	1934-08-29	179cm	81kg	16 (2-0-14)	2	1958-1960	23y 338d	25y 287d
465	32	Gehrig, Phil	1935-01-25	193cm	84kg	16 (3-0-13)	11	1959-1960	24y 97d	25y 152d
477	27	Howard, Ian	1939-10-17	175cm	67kg	16 (4-0-12)	 	1960	20y 203d	20y 315d
510	10	Coutts, Rod	1942-07-10	192cm	92kg	16 (6-0-10)	22	1963-1964	20y 326d	22y 1d
688	12	Anderson, Robert	1959-08-19	178cm	78kg	16 (6-0-10)	6	1980, 1983-1984	20y 223d	25y 13d
780	5	James, Ron	1970-11-05	178cm	75kg	16 (8-0-8)	6	1987-1989	16y 157d	18y 301d
862	34	West, Mark	1973-04-03	180cm	92kg	16 (10-0-6)	3	1996-1998	23y 3d	25y 169d
34	10	OBrien, Paddy	1893-04-16	183cm	86kg	15 (3-0-12)	 	1925-1926	32y 72d	33y 71d
52	20	Anthony, George	1904-04-17	 	 	15 (5-0-10)	4	1926-1927	22y 70d	23y 55d
264	32	Dolphin, Harry	1918-08-28	183cm	81kg	15 (7-0-8)	 	1940, 1942	21y 264d	23y 254d
524	36	Hunter, Alan	1944-01-11	185cm	79kg	15 (4-0-11)	8	1964-1967	20y 147d	23y 192d
542	2	Prior, Doug	1943-11-15	183cm	81kg	15 (4-0-11)	19	1966-1967	22y 161d	23y 256d
670	19	Bradmore, Phil	1959-04-02	189cm	89kg	15 (3-0-12)	17	1978-1981	19y 48d	22y 58d
801	9	Georgiades, John	1966-01-03	185cm	83kg	15 (6-0-9)	27	1989-1991	23y 88d	25y 128d
838	30	Allen, Scott	1975-01-30	182cm	84kg	15 (4-0-11)	8	1994-1997	19y 55d	22y 156d
902	12	Bassett, Scott	1978-10-09	191cm	91kg	15 (3-0-12)	1	2003-2004	24y 172d	25y 325d
163	27	McIntyre, Milton	1909-10-23	189cm	 	14 (8-0-6)	11	1933	23y 209d	23y 314d
169	11	Spilling, Frank	1912-10-23	174cm	 	14 (6-0-8)	 	1933-1934, 1936	20y 272d	23y 227d
210	31	McDonagh, Jack	1914-06-10	179cm	82kg	14 (4-0-10)	4	1936	21y 355d	22y 87d
219	30	Zimmerman, Jack	1918-02-09	185cm	83kg	14 (8-0-6)	2	1937-1939	19y 88d	21y 114d
228	35	Menzies, Doug	1915-01-28	178cm	73kg	14 (2-0-12)	3	1937-1939	22y 163d	24y 126d
348	5	Cumming, Eric	1923-12-23	178cm	86kg	14 (6-0-8)	2	1948-1949	24y 151d	25y 240d
473	35	Wood, Peter	1939-11-11	173cm	78kg	14 (6-0-8)	 	1959-1961	19y 242d	21y 267d
571	17	Radziminski, Richard	1951-08-13	180cm	76kg	14 (6-0-8)	 	1969-1971	17y 237d	20y 15d
604	27	Baker, Garry	1953-03-24	193cm	95kg	14 (5-1-8)	9	1972-1973	19y 10d	20y 154d
745	4	Dunne, Emmett	1956-06-11	197cm	99kg	14 (7-0-7)	7	1984-1985	27y 294d	28y 356d
766	12	Gepp, Tim	1960-01-21	182cm	85kg	14 (8-0-6)	1	1986	26y 95d	26y 221d
803	28	Williams, Mark	1964-03-18	184cm	76kg	14 (5-1-8)	13	1989-1990	25y 14d	26y 118d
834	31	Darcy, Anthony	1972-03-22	184cm	83kg	14 (5-0-9)	2	1993-1994	21y 41d	22y 180d
872	12	Dooley, Paul	1975-10-03	196cm	97kg	14 (8-0-6)	2	1998, 2000-2001	22y 176d	25y 291d
908	32	Morgan, Adam	1981-10-28	195cm	96kg	14 (6-0-8)	6	2004-2006	22y 152d	24y 170d
11	30	McIntyre, Bill	1897-07-29	180cm	80kg	13 (4-0-9)	 	1925	27y 277d	28y 38d
106	20	Robbins, George	1903-09-12	173cm	71kg	13 (4-0-9)	 	1929-1930	25y 297d	26y 261d
114	16	Sampson, John	1908-01-23	 	 	13 (5-0-8)	1	1929-1931	21y 213d	23y 183d
128	27	Bazin, Leon	1907-06-28	 	 	13 (4-0-9)	2	1930-1931	23y 7d	23y 336d
134	4	Hayes, Jack	1907-03-15	181cm	79kg	13 (8-0-5)	7	1931	24y 48d	24y 181d
135	24	Joyce, Jimmy	1907-05-27	175cm	 	13 (11-0-2)	5	1931	23y 340d	24y 108d
192	28	Shields, Clarrie	1914-04-21	178cm	77kg	13 (3-0-10)	8	1935-1937	21y 27d	23y 10d
250	33	McPherson, Hughie	1918-08-21	180cm	81kg	13 (5-0-8)	4	1939-1940	20y 272d	22y 10d
311	6	Sutton, Jack	1921-12-09	180cm	81kg	13 (8-1-4)	8	1944-1945	22y 184d	23y 266d
312	26	Chalmers, Harry	1920-04-04	180cm	75kg	13 (9-0-4)	3	1944-1945	24y 102d	25y 45d
325	26	Scott, Ken	1926-04-11	182cm	85kg	13 (8-0-5)	3	1946-1947	20y 23d	21y 22d
346	9	Vanderfeen, Geoff	1930-02-25	183cm	85kg	13 (6-0-7)	 	1948-1951	18y 80d	21y 106d
349	9	Morrissey, Vin	1925-08-12	180cm	81kg	13 (6-0-7)	 	1948-1949	22y 340d	23y 282d
367	15	Smallwood, Bernie	1927-12-22	189cm	84kg	13 (4-0-9)	4	1950-1952	22y 128d	24y 182d
404	21	Jones, Tom	1930-07-10	191cm	89kg	13 (9-0-4)	6	1953-1954	22y 338d	23y 351d
429	37	Broadway, Ray	1938-01-26	178cm	79kg	13 (4-0-9)	 	1956, 1958	18y 114d	20y 181d
432	20	McRae, Peter	1937-10-10	188cm	99kg	13 (7-1-5)	 	1956-1957	18y 285d	19y 227d
448	5	Connolly, Barry	1938-08-30	173cm	79kg	13 (5-0-8)	20	1958	19y 232d	19y 351d
449	38	Prior, Brian	1938-09-13	182cm	80kg	13 (4-0-9)	9	1958-1960	19y 239d	21y 230d
518	12	Taylor, Rob	1945-03-21	178cm	73kg	13 (4-0-9)	 	1964-1965	19y 42d	20y 118d
535	26	Patterson, Dallas	1947-05-30	183cm	76kg	13 (3-0-10)	10	1965-1968	18y 6d	20y 326d
613	39	OHalloran, Max	1952-05-20	178cm	85kg	13 (5-0-8)	2	1972-1974	20y 21d	21y 335d
713	52	Sait, Kevin	1956-11-11	168cm	72kg	13 (1-0-12)	18	1981	24y 172d	24y 291d
717	19	Love, Terry	1963-11-04	175cm	73kg	13 (3-0-10)	11	1982-1983	18y 143d	19y 213d
783	6	Williams, Shane	1959-08-14	184cm	89kg	13 (6-1-6)	9	1987-1988	27y 268d	28y 358d
827	41	Frost, Michael	1970-12-29	186cm	92kg	13 (7-0-6)	3	1992-1993	21y 168d	22y 207d
969	33	Lower, Nick	1987-06-23	189cm	83kg	13 (3-0-10)	2	2013	25y 280d	26y 6d
1023	8	Martin, Stefan	1986-11-17	199cm	104kg	13 (9-0-4)	1	2021-2022	34y 122d	35y 269d
1050	26	Dolan, Josh	2006-11-11	177cm	71kg	13 (7-0-6)	3	2025-2026	18y 124d	19y 151d
1052	6	Hynes, Cooper	2006-02-28	190cm	87kg	13 (9-0-4)	6	2025-2026	19y 43d	20y 48d
4	21	Gibb, Rupert	1900-08-25	183cm	83kg	12 (3-0-9)	8	1925	24y 250d	25y 18d
101	20	Robertson, Jack	1909-05-29	185cm	83kg	12 (4-1-7)	6	1929	19y 347d	20y 87d
186	32	Mitchell, Col	1914-06-06	182cm	79kg	12 (4-0-8)	2	1935-1937	20y 325d	22y 357d
194	19	Lamprell, Vern	1911-03-02	188cm	86kg	12 (2-1-9)	5	1935-1936	24y 112d	25y 159d
241	27	Coolahan, Jack	1914-08-22	180cm	85kg	12 (8-0-4)	12	1938-1939	23y 286d	24y 257d
267	31	Power, Billy	1917-07-21	180cm	75kg	12 (4-0-8)	 	1940-1942, 1946	22y 365d	29y 27d
381	4	Richards, Ron	1927-12-02	187cm	80kg	12 (8-0-4)	8	1951-1952	23y 196d	24y 167d
466	34	Long, Noel	1939-11-02	183cm	85kg	12 (1-0-11)	12	1959-1960	19y 181d	20y 299d
562	2	Hines, Peter	1948-10-31	188cm	87kg	12 (2-0-10)	12	1968-1970	19y 221d	21y 155d
583	28	Godridge, Bill	1950-04-23	180cm	79kg	12 (9-0-3)	5	1970-1972	19y 346d	22y 34d
720	42	Walpole, Gary	1963-10-29	180cm	73kg	12 (3-0-9)	5	1982-1983	18y 170d	19y 288d
746	30	Edwards, Allan	1957-11-12	188cm	90kg	12 (5-0-7)	17	1984	26y 140d	26y 294d
761	6	Crow, Max	1956-01-07	194cm	89kg	12 (7-0-5)	18	1986	30y 83d	30y 228d
837	29	Thorpe, Alan	1968-10-18	185cm	83kg	12 (7-0-5)	23	1993-1994	24y 286d	25y 222d
886	21	Wiggins, Patrick	1981-02-09	196cm	99kg	12 (6-0-6)	5	2000-2003	19y 130d	22y 202d
958	8	Veszpremi, Patrick	1989-09-01	181cm	84kg	12 (5-0-7)	5	2011-2013	21y 354d	23y 238d
1043	17	Coffield, Nick	1999-10-23	191cm	82kg	12 (8-0-4)	 	2024-2025	24y 146d	25y 262d
15	23	Punch, Les	1895-07-10	165cm	67kg	11 (3-0-8)	10	1925	29y 296d	30y 64d
94	16	Greenwood, Richard	1905-07-20	177cm	80kg	11 (5-0-6)	 	1929-1930	23y 281d	24y 301d
291	21	Gray, Jack	1916-05-05	178cm	76kg	11 (6-0-5)	 	1942-1943	26y 95d	27y 87d
306	17	Henderson, Don	1918-08-08	183cm	83kg	11 (5-1-5)	2	1944	25y 272d	26y 32d
337	20	Yewers, Clive	1922-10-16	183cm	74kg	11 (4-0-7)	4	1947-1948	24y 255d	25y 296d
350	20	Storey, Jack	1929-07-01	178cm	71kg	11 (7-0-4)	6	1948-1949	19y 23d	20y 15d
379	29	Murray, Les	1928-09-27	183cm	78kg	11 (6-0-5)	6	1951	22y 220d	22y 332d
380	31	Connolly, Bert	1928-01-12	188cm	87kg	11 (6-0-5)	 	1951-1952	23y 127d	24y 112d
550	37	McGhie, Joe	1947-06-28	180cm	73kg	11 (2-0-9)	 	1966-1967	19y 32d	20y 59d
582	5	Fenton, Ron	1950-09-23	185cm	83kg	11 (6-0-5)	15	1970-1971	19y 193d	20y 213d
616	25	Jacks, Ron	1949-06-04	180cm	76kg	11 (2-0-9)	5	1973	23y 307d	24y 61d
647	41	Gallagher, Ross	1956-09-08	168cm	67kg	11 (3-0-8)	4	1975-1976, 1981	18y 342d	24y 348d
662	34	Dinatale, Jack	1958-12-12	173cm	67kg	11 (5-0-6)	5	1977-1979	18y 258d	20y 130d
678	16	Hoffman, Steve	1951-09-21	169cm	70kg	11 (4-0-7)	5	1979	27y 198d	27y 345d
696	47	Seery, Colin	1957-10-01	182cm	77kg	11 (2-0-9)	4	1980-1981	22y 215d	23y 325d
698	24	Hickmott, Peter	1954-02-21	184cm	70kg	11 (5-0-6)	4	1980	26y 93d	26y 184d
726	37	Rickman, Ian	1963-03-24	183cm	93kg	11 (3-0-8)	10	1982-1984	19y 108d	21y 63d
832	20	Ellen, Shane	1973-01-01	188cm	82kg	11 (5-0-6)	1	1993, 1995	20y 99d	22y 251d
875	13	Mahoney, Josh	1977-10-31	180cm	82kg	11 (4-0-7)	2	1999-2000	21y 147d	22y 286d
907	51	Koops, Steven	1978-07-24	187cm	83kg	11 (2-0-9)	 	2004	25y 248d	26y 36d
1012	32	Hayes, Will	1995-06-05	181cm	77kg	11 (6-0-5)	4	2019-2020	23y 320d	25y 93d
1027	41	Sweet, Jordon	1998-02-02	203cm	106kg	11 (9-0-2)	2	2021-2022	23y 74d	24y 163d
5	31	Griffiths, Rowley	1895-03-13	168cm	73kg	10 (3-0-7)	 	1925	30y 50d	30y 162d
17	28	Sherman, Jack	1900-09-23	 	 	10 (3-0-7)	 	1925	24y 221d	24y 354d
20	5	Thompson, Sid	1905-07-17	180cm	 	10 (2-0-8)	5	1925, 1927	19y 296d	21y 308d
30	8	Rudd, Jimmy	1901-09-02	178cm	67kg	10 (3-0-7)	 	1925	23y 284d	24y 10d
64	12	Wunhym, Jack	1908-05-31	183cm	96kg	10 (2-0-8)	1	1927-1929	18y 334d	20y 338d
112	10	Stanley, George	1909-07-26	 	 	10 (2-0-8)	1	1929-1930	20y 22d	21y 21d
127	6	Sutherland, Tom	1910-06-22	183cm	91kg	10 (3-0-7)	12	1930, 1932, 1934	20y 6d	24y 64d
140	10	Dennington, Jack	1907-07-22	170cm	 	10 (6-0-4)	3	1931	23y 326d	24y 45d
149	19	Cave, Matt	1910-03-30	190cm	86kg	10 (7-0-3)	1	1932-1933	22y 45d	23y 30d
157	6	Somerville, Jack	1911-08-14	171cm	 	10 (5-0-5)	1	1933-1934	21y 258d	22y 327d
168	19	Honey, Norm	1914-01-26	157cm	60kg	10 (6-0-4)	4	1933-1934	19y 163d	20y 232d
278	29	De Medici, Joe	1920-05-28	180cm	77kg	10 (5-0-5)	16	1941-1942	21y 45d	21y 360d
298	36	Bauer, Don	1922-05-17	178cm	87kg	10 (3-0-7)	 	1943	21y 26d	21y 103d
305	21	Esse, Herb	1920-05-14	183cm	75kg	10 (5-1-4)	 	1943-1944	23y 106d	24y 69d
313	22	Sexton, Gerry	1925-04-04	180cm	75kg	10 (6-0-4)	 	1944-1945	19y 102d	20y 150d
420	29	Dixon, Ron	1933-11-24	168cm	76kg	10 (5-0-5)	 	1955-1956	21y 185d	22y 289d
502	40	Becker, Niels	1942-06-16	189cm	80kg	10 (5-0-5)	3	1962-1963	20y 21d	20y 315d
593	32	Shaw, Colin	1950-09-24	191cm	80kg	10 (7-0-3)	2	1971-1972	20y 200d	21y 309d
621	44	Boyd, Colin	1954-07-27	180cm	81kg	10 (2-1-7)	 	1973	18y 282d	19y 15d
676	27	Bristow, Neil	1955-11-23	193cm	89kg	10 (3-1-6)	4	1979	23y 135d	23y 226d
721	41	Christensen, Ross	1962-02-06	193cm	89kg	10 (2-0-8)	16	1982-1983	20y 128d	21y 48d
879	24	Plunkett, Jim	1978-07-26	179cm	79kg	10 (5-0-5)	1	1999-2000	20y 328d	22y 9d
883	1	Wills, Andrew	1972-01-03	184cm	84kg	10 (5-0-5)	6	2000	28y 76d	28y 188d
897	12	Saunders, Nathan	1976-07-22	193cm	95kg	10 (6-1-3)	11	2002	25y 286d	25y 364d
935	11	Reid, Sam	1989-11-07	188cm	85kg	10 (6-0-4)	1	2008-2011	18y 297d	21y 252d
997	13	Cloke, Travis	1987-03-05	196cm	105kg	10 (5-0-5)	11	2017	30y 19d	30y 167d
1	12	Bayliss, George	1895-03-30	179cm	75kg	9 (2-0-7)	18	1925	30y 33d	30y 103d
116	21	Coppock, Fred	1905-01-18	178cm	79kg	9 (3-0-6)	1	1930	25y 105d	25y 238d
120	20	Williams, Roy	1907-10-25	 	 	9 (1-0-8)	10	1930	22y 211d	22y 302d
167	6	Thomas, Reg	1909-07-06	168cm	77kg	9 (5-0-4)	10	1933-1934	23y 360d	24y 303d
220	33	Flynne, Rowley	1913-01-12	178cm	83kg	9 (3-0-6)	 	1937	24y 130d	24y 207d
275	11	Malbon, Percy	1917-10-07	185cm	83kg	9 (6-0-3)	6	1941	23y 236d	23y 327d
301	35	Weldon, Joe	1922-06-18	185cm	96kg	9 (6-1-2)	3	1943-1944, 1946	21y 15d	23y 313d
309	28	Benison, Alf	1918-06-21	185cm	91kg	9 (6-1-2)	6	1944	25y 341d	26y 73d
403	29	White, Kevin	1933-03-21	175cm	71kg	9 (5-0-4)	 	1953-1954, 1956	20y 77d	23y 80d
457	5	Fleming, Ian	1937-11-14	174cm	75kg	9 (1-0-8)	10	1958-1959	20y 261d	21y 204d
537	23	OConnor, Rod	1948-01-11	183cm	83kg	9 (2-0-7)	 	1965-1967	17y 173d	19y 108d
623	22	Rose, Robert	1952-02-06	180cm	72kg	9 (2-0-7)	2	1973	21y 123d	21y 207d
669	40	Wilson, Brian	1961-09-30	180cm	82kg	9 (2-0-7)	5	1978-1979	16y 211d	17y 308d
716	15	Jennings, Allan	1959-03-23	180cm	75kg	9 (1-0-8)	15	1982	23y 4d	23y 83d
744	21	Klomp, Robbert	1955-05-14	183cm	89kg	9 (4-0-5)	3	1983-1984	28y 49d	29y 103d
759	37	Peart, Neil	1958-10-05	188cm	95kg	9 (5-0-4)	5	1985	26y 288d	26y 351d
802	31	OKeeffe, Phillip	1966-12-17	187cm	83kg	9 (2-1-6)	19	1989	22y 105d	22y 259d
1007	36	Lynch, Brad	1997-07-11	187cm	79kg	9 (4-0-5)	2	2018	20y 353d	21y 45d
43	31	Jones, Tom	1904-09-10	174cm	81kg	8 (0-0-8)	1	1926	21y 233d	21y 345d
45	34	Sharpley, Jack	1906-02-18	182cm	 	8 (2-0-6)	2	1926-1927	20y 72d	21y 92d
67	25	Wallace, Don	1898-08-11	166cm	 	8 (3-0-5)	4	1927	28y 276d	29y 16d
70	31	Valentine, George	1899-06-20	173cm	76kg	8 (4-0-4)	 	1927-1928	27y 342d	28y 355d
76	24	Glover, Sam	1901-12-26	188cm	 	8 (3-0-5)	 	1927	25y 195d	25y 258d
85	25	Lukeman, Joe	1901-08-16	183cm	73kg	8 (4-1-3)	 	1928-1929	26y 284d	27y 324d
117	18	Harris, Stan	1909-03-01	170cm	70kg	8 (1-0-7)	3	1930	21y 63d	21y 140d
235	25	Glenister, Wally	1918-05-30	180cm	76kg	8 (6-0-2)	6	1937-1938	19y 83d	20y 89d
239	33	Clay, Alf	1914-01-08	183cm	82kg	8 (4-0-4)	4	1938-1939	24y 112d	25y 167d
274	23	Kelly, Frank	1921-09-08	179cm	87kg	8 (5-0-3)	 	1941, 1944	19y 265d	22y 248d
455	17	Whittaker, Ike	1935-08-13	181cm	95kg	8 (1-0-7)	1	1958-1959	22y 319d	23y 353d
479	10	Kent, Reg	1943-11-21	183cm	73kg	8 (5-0-3)	4	1960-1962	16y 182d	18y 235d
