Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
776	17	Matthews, Don	1936-09-23	170cm	75kg	31 (12-1-18)	20	1956-1958	19y 204d	21y 320d
832	38	Dunn, Albie	1941-11-27	170cm	64kg	31 (10-0-21)	12	1960-1962, 1966	18y 176d	24y 238d
1409	28	Newman, Nic	1993-01-15	187cm	83kg	31 (20-0-11)	8	2017-2018	24y 75d	25y 236d
1441	19	Ladhams, Peter	1998-01-14	202cm	95kg	31 (16-0-15)	13	2022-2025	24y 85d	27y 215d
74	 	Williamson, Jim	1876-04-05	 	 	30 (15-0-15)	 	1900-1902	24y 51d	26y 98d
192	 	Wood, Phonse	1884-09-24	180cm	 	30 (16-0-14)	 	1907-1908	22y 215d	23y 326d
307	14	Makin, Jim	1896-06-22	185cm	80kg	30 (14-1-15)	5	1919, 1921-1922	22y 315d	26y 86d
485	19	Davies, Frank	1910-05-17	179cm	73kg	30 (27-0-3)	15	1934-1936	24y 121d	26y 132d
586	2	Engellenner, Dave	1919-03-30	175cm	68kg	30 (17-0-13)	2	1941-1945	22y 146d	26y 64d
855	26	Trethowan, Pat	1941-02-20	188cm	80kg	30 (6-0-24)	3	1962-1964	21y 67d	23y 184d
905	8	Lucev, Ray	1942-01-11	188cm	92kg	30 (14-0-16)	14	1965-1966	23y 110d	24y 214d
1042	28	Goodingham, Barry	1945-05-09	199cm	99kg	30 (12-1-17)	12	1976-1977	30y 337d	32y 61d
1264	42	Arnott, Simon	1976-02-14	186cm	82kg	30 (18-1-11)	15	1995-1998	19y 109d	22y 182d
1392	35	Naismith, Sam	1992-07-16	206cm	108kg	30 (20-0-10)	3	2014, 2016-2017, 2020	22y 45d	27y 345d
1445	10	Francis, Aaron	1997-08-10	192cm	90kg	30 (15-1-14)	6	2023-2025	25y 255d	27y 349d
7	 	Gibson, Dick	1866-07-13	180cm	 	29 (15-1-13)	9	1897-1898	30y 299d	32y 59d
190	 	Moxham, Billy	1886-04-21	169cm	 	29 (18-0-11)	2	1907-1910	21y 6d	24y 128d
224	21	Walsh, Jack	1892-08-21	173cm	76kg	29 (19-1-9)	 	1910-1912	17y 252d	20y 38d
270	26	Stewart, Jim	1889-08-13	180cm	75kg	29 (16-0-13)	15	1915, 1917, 1919-1920	25y 254d	30y 318d
271	10	Willis, Carl	1893-03-23	178cm	70kg	29 (12-1-16)	18	1915, 1920-1921	22y 32d	28y 178d
545	5	Reiffel, Lou	1910-11-05	170cm	60kg	29 (8-0-21)	55	1939-1941	28y 219d	30y 186d
638	21	Tippett, Peter	1926-10-06	183cm	78kg	29 (15-0-14)	2	1945-1947	18y 253d	20y 253d
644	29	Roulent, Tom	1918-02-10	180cm	90kg	29 (13-0-16)	16	1946-1947	28y 71d	29y 194d
848	36	Alexander, Harry	1939-07-20	179cm	76kg	29 (7-0-22)	3	1962-1964	22y 277d	24y 301d
1052	8	Scarlett, John	1947-05-29	191cm	86kg	29 (14-0-15)	2	1977-1978	30y 34d	31y 96d
102	 	Adamson, Arthur	1882-01-10	177cm	 	28 (7-0-21)	 	1902-1903	20y 134d	21y 231d
189	 	Goddard, Bill	1880-02-24	 	 	28 (16-0-12)	17	1907-1908	27y 62d	28y 194d
352	15	Joyce, Tom	1901-05-01	168cm	67kg	28 (11-0-17)	6	1923-1925	22y 4d	24y 71d
488	4	Dineen, Syd	1914-11-07	174cm	74kg	28 (21-0-7)	26	1935-1937	20y 185d	22y 287d
533	8	Matthews, Norm	1915-08-30	174cm	71kg	28 (9-0-19)	6	1938-1940	22y 327d	25y 1d
976	13	Miller, Neville	1951-09-29	187cm	86kg	28 (9-0-19)	24	1970-1972	18y 259d	20y 339d
1094	14	Allender, Stephen	1960-07-24	194cm	83kg	28 (15-0-13)	28	1981-1983	20y 282d	23y 34d
1125	14	Picken, Bill	1956-06-07	185cm	81kg	28 (9-0-19)	 	1984-1985	27y 298d	29y 86d
1227	12	Considine, Ed	1968-09-19	186cm	85kg	28 (3-0-25)	6	1993-1995	24y 197d	26y 279d
1381	33	Jack, Brandon	1994-05-25	182cm	80kg	28 (21-0-7)	16	2013-2015, 2017	19y 14d	22y 339d
1424	32	Bell, James	1999-02-10	183cm	81kg	28 (16-0-12)	10	2019-2022	20y 181d	23y 99d
1439	39	McCartin, Paddy	1996-04-19	194cm	100kg	28 (20-0-8)	1	2022-2023	25y 334d	26y 354d
84	 	Powell, Dave	1876-02-18	 	 	27 (10-0-17)	13	1901-1903	25y 75d	27y 171d
306	18	Lugg, Norm	1898-03-15	184cm	81kg	27 (16-0-11)	10	1919-1920	21y 49d	22y 173d
524	6	Leonard, Mick	1914-12-02	175cm	77kg	27 (4-0-23)	9	1938-1940	23y 170d	25y 175d
873	42	Johnston, Gary	1941-04-29	177cm	77kg	27 (4-0-23)	1	1963-1964	22y 5d	23y 101d
1032	24	Blair, John	1955-03-17	188cm	85kg	27 (12-1-14)	31	1975-1978	20y 82d	23y 36d
1305	9	Fixter, Ben	1981-06-23	180cm	84kg	27 (14-0-13)	8	2000-2002, 2004	19y 15d	23y 17d
1444	37	Warner, Corey	2003-10-07	182cm	77kg	27 (14-0-13)	12	2023-2026	19y 189d	22y 192d
261	29	Payne, George	1893-11-28	185cm	81kg	26 (14-0-12)	14	1914-1915, 1917	20y 176d	23y 284d
282	24	Ryan, Gerald	1895-12-27	180cm	72kg	26 (22-0-4)	37	1917-1918	21y 136d	22y 254d
432	20	Shapter, Ron	1905-07-01	184cm	82kg	26 (14-0-12)	14	1930-1931	24y 306d	26y 31d
446	14	Wade, Jack	1907-10-03	185cm	83kg	26 (15-0-11)	2	1931-1933	23y 211d	25y 264d
498	28	Allen, Tommy	1914-09-10	173cm	80kg	26 (13-1-12)	8	1936-1938	21y 305d	23y 232d
507	21	Bryce, George	1915-10-18	183cm	79kg	26 (4-0-22)	7	1937-1939	21y 188d	23y 186d
514	9	Patterson, Sandy	1916-03-21	183cm	81kg	26 (6-0-20)	17	1937-1938, 1940	21y 85d	24y 51d
561	9	Jasper, Howard	1919-09-05	177cm	79kg	26 (15-0-11)	3	1940-1941, 1946	20y 326d	26y 360d
721	36	Smith, Stan	1932-09-26	182cm	80kg	26 (14-1-11)	 	1951-1954	18y 277d	21y 217d
921	9	Priest, Doug	1947-11-17	188cm	89kg	26 (8-1-17)	 	1966-1969	18y 234d	21y 146d
1343	11	Barlow, Ed	1987-01-27	196cm	99kg	26 (9-2-15)	18	2007-2010	20y 203d	23y 102d
296	27	Sampson, Reg	1899-04-03	 	 	25 (14-0-11)	3	1918-1921	19y 38d	22y 111d
395	3	Avery, Bert	1907-10-05	184cm	84kg	25 (6-0-19)	5	1927-1930	19y 207d	22y 238d
593	7	White, Lindsay	1922-01-05	185cm	83kg	25 (15-0-10)	111	1942-1943	20y 124d	21y 235d
765	31	Woolley, John	1935-07-19	193cm	87kg	25 (5-0-20)	 	1955, 1960-1962	19y 271d	26y 297d
768	34	Ferguson, John	1931-05-12	189cm	89kg	25 (7-0-18)	4	1955-1957	24y 2d	25y 364d
769	33	Primmer, Frank	1933-01-16	184cm	73kg	25 (7-0-18)	7	1955-1957	22y 125d	24y 213d
1133	20	Duursma, Jamie	1963-11-14	190cm	87kg	25 (11-0-14)	4	1985-1986	21y 136d	22y 185d
1171	19	Parsons, Michael	1960-10-03	200cm	99kg	25 (16-0-9)	14	1988-1990	27y 190d	29y 208d
1176	25	Willis, David	1968-01-09	203cm	98kg	25 (13-0-12)	3	1988-1991	20y 182d	23y 186d
1205	4	Doolan, Ben	1973-01-10	181cm	95kg	25 (7-1-17)	4	1991-1992	18y 115d	19y 205d
1312	16	Stevens, Scott	1982-01-15	194cm	88kg	25 (10-1-14)	17	2002-2003	20y 75d	21y 235d
1394	27	Robinson, Dan	1994-07-03	184cm	85kg	25 (19-0-6)	6	2015-2018	20y 330d	24y 67d
1404	31	Marsh, Harrison	1994-01-13	188cm	86kg	25 (15-0-10)	 	2016-2018	22y 135d	24y 189d
111	 	Johnson, Bill	1882-06-28	 	 	24 (11-0-13)	7	1902-1904	20y 56d	22y 67d
220	 	Barry, Dave	1888-08-31	 	 	24 (18-0-6)	3	1909-1910	20y 250d	22y 24d
267	12	Bollard, Tom	1890-10-16	173cm	66kg	24 (12-0-12)	 	1914-1915, 1917	23y 268d	26y 327d
862	1	Self, Alan	1944-07-12	183cm	80kg	24 (4-0-20)	12	1962-1966	17y 346d	22y 46d
903	26	Orange, Noel	1939-08-10	191cm	83kg	24 (11-0-13)	3	1965-1966	25y 252d	27y 10d
987	3	Officer, Stephen	1949-08-18	191cm	83kg	24 (3-0-21)	5	1971-1972, 1975	21y 284d	25y 244d
1077	7	Goss, Kevin	1959-01-27	183cm	76kg	24 (10-0-14)	6	1980-1981	21y 62d	22y 214d
1290	16	OConnor, Ryan	1974-06-27	192cm	107kg	24 (10-0-14)	2	1999-2000	24y 274d	26y 5d
311	17	Power, Gladstone	1898-05-18	182cm	 	23 (12-0-11)	21	1919-1921	21y 62d	23y 3d
454	6	Thomas, Reg	1909-07-06	168cm	77kg	23 (17-0-6)	16	1931-1932, 1936	22y 54d	27y 40d
472	10	Bertram, Ossie	1909-04-17	175cm	76kg	23 (16-0-7)	43	1933-1934	24y 12d	25y 179d
573	15	Baxter, Archie	1921-08-04	180cm	78kg	23 (16-0-7)	25	1941, 1944, 1946	19y 286d	24y 322d
760	6	Lane, Clarrie	1934-04-12	171cm	73kg	23 (8-0-15)	19	1954-1957	20y 82d	23y 134d
809	27	Stockman, Ron	1934-08-19	183cm	81kg	23 (11-0-12)	 	1958-1959, 1961	23y 292d	26y 295d
856	39	Dolling, Peter	1941-02-20	177cm	78kg	23 (4-0-19)	9	1962-1963	21y 74d	22y 185d
1014	25	Stibbard, Neville	1952-02-09	178cm	74kg	23 (6-0-17)	22	1973-1975	21y 85d	23y 62d
1025	6	Pagan, Denis	1947-09-24	183cm	85kg	23 (7-0-16)	 	1975-1976	27y 214d	28y 297d
1059	1	Murphy, John	1949-11-20	183cm	83kg	23 (10-0-13)	40	1978-1979	28y 160d	29y 194d
1203	32	Love, Jason	1965-12-03	182cm	86kg	23 (8-1-14)	54	1991-1992	25y 125d	26y 180d
1452	3	Adams, Taylor	1993-09-20	181cm	83kg	23 (15-0-8)	10	2024-2025	30y 199d	31y 260d
19	 	Waugh, Fred	1869-12-01	 	 	22 (13-1-8)	3	1897, 1900	27y 158d	30y 260d
253	9	Freeman, Jack	1891-11-15	170cm	66kg	22 (16-1-5)	39	1913-1914	21y 206d	22y 315d
344	35	Matthews, Wal	1894-05-12	183cm	81kg	22 (9-1-12)	7	1922-1924	28y 8d	30y 54d
385	26	Cameron, Paul	1904-06-12	158cm	57kg	22 (11-0-11)	35	1926, 1928	21y 323d	23y 363d
546	12	McNamara, Pat	1912-01-10	180cm	77kg	22 (4-0-18)	3	1939-1940	27y 158d	28y 213d
569	14	Huxtable, Eric	1908-10-27	182cm	80kg	22 (13-0-9)	1	1941-1942	32y 181d	33y 264d
741	32	Taylor, Ron	1932-07-20	188cm	86kg	22 (7-0-15)	13	1953-1956	20y 363d	23y 269d
752	15	Leslie, Lewis	1934-01-19	178cm	81kg	22 (7-0-15)	7	1954-1956	20y 109d	22y 212d
835	33	Chisholm, Bob	1940-11-14	185cm	73kg	22 (4-0-18)	20	1960-1962	19y 273d	21y 242d
923	45	Greenwood, Jack	1943-12-26	185cm	80kg	22 (5-1-16)	 	1967-1968	23y 110d	24y 249d
1162	18	Lloyd, Matthew	1965-08-09	180cm	74kg	22 (10-0-12)	5	1987-1991	21y 274d	25y 259d
1163	31	Phyland, Michael	1965-09-29	181cm	80kg	22 (8-0-14)	6	1987-1990	21y 244d	24y 261d
1263	16	Rocca, Anthony	1977-08-15	195cm	105kg	22 (11-0-11)	11	1995-1996	17y 277d	18y 348d
1456	26	Bice, Riley	2000-09-26	185cm	78kg	22 (14-0-8)	2	2025-2026	24y 170d	25y 203d
106	 	McDonough, Jack	1879-07-26	 	 	21 (6-0-15)	3	1902-1903	22y 344d	24y 34d
293	4	Barber, Ernie	1895-05-30	175cm	 	21 (17-0-4)	28	1918-1919	22y 346d	24y 113d
618	3	Blumfield, Max	1922-08-14	174cm	61kg	21 (15-0-6)	11	1943-1946	20y 323d	23y 277d
686	28	Jarry, Les	1928-09-28	183cm	83kg	21 (7-0-14)	10	1948-1949	19y 321d	20y 319d
692	26	Gull, Jim	1928-09-20	177cm	86kg	21 (6-0-15)	20	1949-1950	20y 250d	21y 312d
798	23	Kelton, John	1937-07-25	189cm	87kg	21 (11-0-10)	4	1957-1960	19y 332d	23y 5d
830	40	Porta, Ron	1936-06-03	185cm	83kg	21 (7-0-14)	 	1960-1961	23y 318d	25y 21d
867	22	Porter, Bob	1942-09-16	178cm	73kg	21 (6-0-15)	12	1962-1964	19y 329d	21y 229d
877	50	White, Eric	1942-09-10	193cm	86kg	21 (8-0-13)	7	1963-1965	20y 250d	22y 268d
896	37	Nilsson, Ray	1938-11-26	177cm	68kg	21 (7-0-14)	10	1964-1965	25y 202d	26y 275d
1161	28	Cordy, Graeme	1962-10-23	189cm	80kg	21 (15-0-6)	6	1987-1989	24y 199d	26y 306d
1165	14	Byrne, Michael	1958-12-02	200cm	86kg	21 (11-0-10)	12	1987-1989	28y 201d	30y 189d
1192	19	John, Gareth	1972-01-17	200cm	105kg	21 (1-0-20)	3	1990-1993	18y 137d	21y 153d
1202	45	McKenzie, Warren	1964-07-31	190cm	86kg	21 (7-1-13)	13	1991-1992	26y 244d	27y 262d
1225	23	Neill, Robert	1974-01-05	184cm	90kg	21 (3-0-18)	9	1992-1994	18y 230d	20y 207d
1248	20	Gaspar, Darren	1976-05-20	192cm	90kg	21 (7-0-14)	1	1994-1995	17y 325d	19y 99d
392	27	Ferguson, Jack	1901-07-21	 	 	20 (11-0-9)	6	1926-1928	24y 347d	26y 324d
405	19	Powell, Cyril	1898-03-05	178cm	76kg	20 (7-0-13)	 	1928-1929	30y 47d	31y 179d
679	15	Hill, Vic	1926-10-17	175cm	68kg	20 (8-0-12)	8	1948-1949	21y 183d	22y 195d
718	25	Patterson, Jeff	1928-11-03	183cm	80kg	20 (12-1-7)	2	1951-1952	22y 183d	23y 294d
747	17	Star, Don	1931-09-05	178cm	82kg	20 (7-0-13)	16	1954-1955	22y 224d	23y 314d
874	10	Ross, Bill	1944-03-30	178cm	80kg	20 (5-0-15)	4	1963-1964	19y 35d	20y 54d
898	3	Parker, Kevin	1943-05-02	178cm	76kg	20 (9-0-11)	 	1964-1966	21y 70d	23y 117d
1064	2	Thompson, Len	1947-08-27	200cm	96kg	20 (6-0-14)	39	1979	31y 223d	32y 5d
1067	44	Fraser, Mark	1959-09-30	180cm	78kg	20 (6-0-14)	1	1979-1981	19y 245d	21y 333d
1211	16	McGovern, Andrew	1968-04-07	177cm	84kg	20 (4-1-15)	7	1992-1993	23y 357d	25y 94d
1235	9	Werner, Michael	1969-06-10	188cm	88kg	20 (1-0-19)	20	1993-1994	23y 298d	25y 9d
72	 	Vernon, Les	1880-05-29	175cm	 	19 (9-0-10)	 	1900-1901	19y 341d	21y 10d
402	29	McMahon, Tom	1907-12-29	180cm	77kg	19 (14-0-5)	5	1927, 1930-1931	19y 255d	23y 243d
422	26	Scott, Max	1906-11-03	 	 	19 (8-0-11)	 	1929, 1931	22y 182d	24y 187d
428	27	Fagan, Dinny	1906-03-17	180cm	82kg	19 (11-0-8)	 	1929-1931	23y 146d	25y 179d
500	32	Johnson, Maurie	1907-01-15	177cm	81kg	19 (9-0-10)	27	1936-1937	29y 178d	30y 225d
523	19	Tims, Syd	1914-11-12	178cm	74kg	19 (3-0-16)	18	1938-1939	23y 176d	24y 252d
601	11	Culph, Charlie	1920-10-24	175cm	72kg	19 (11-0-8)	55	1942-1944	21y 288d	23y 258d
625	25	Duncan, Norm	1922-12-16	191cm	89kg	19 (6-0-13)	15	1944, 1946	21y 177d	23y 216d
673	18	Caris, George	1927-06-08	182cm	81kg	19 (8-0-11)	1	1948-1950	20y 314d	22y 339d
690	7	Jones, Dick	1926-06-05	173cm	72kg	19 (6-0-13)	28	1949, 1951	22y 322d	24y 327d
726	39	Nolan, Bill	1929-07-12	185cm	76kg	19 (6-1-12)	14	1952-1955	22y 338d	25y 299d
800	40	Harris, Fred	1937-01-16	179cm	81kg	19 (9-0-10)	 	1957-1959	20y 178d	22y 183d
815	30	Landorf, Ray	1938-01-24	178cm	89kg	19 (8-0-11)	 	1959-1960	21y 84d	22y 216d
981	1	Haines, Jim	1945-12-20	185cm	81kg	19 (4-0-15)	2	1971-1972	25y 111d	26y 201d
1043	2	Daniher, Terry	1957-08-15	188cm	89kg	19 (10-1-8)	22	1976-1977	18y 281d	20y 19d
1107	28	Lucas, Jack	1961-04-08	180cm	83kg	19 (6-0-13)	6	1982-1984	21y 73d	23y 125d
1365	8	Dennis-Lane, Trent	1988-08-30	181cm	75kg	19 (13-0-6)	30	2010-2012	21y 308d	23y 347d
81	 	OHehir, Mike	1876-05-09	182cm	 	18 (6-0-12)	2	1900-1901	24y 87d	25y 107d
196	 	Drane, Horrie	1881-02-15	171cm	 	18 (12-0-6)	1	1907-1909	26y 99d	28y 229d
223	 	Streckfuss, Bert	1888-09-22	184cm	 	18 (11-0-7)	5	1909-1910	20y 340d	22y 2d
279	10	Boyce, Alf	1895-03-03	178cm	70kg	18 (11-0-7)	22	1915, 1917-1918	20y 164d	23y 92d
289	5	Brennan, Jack	1897-08-18	 	 	18 (12-0-6)	2	1917-1918	19y 295d	20y 357d
359	20	Mahony, Harold	1900-08-24	173cm	65kg	18 (13-0-5)	14	1924-1926	23y 246d	26y 11d
455	34	Mietzcke, Art	1914-06-28	180cm	82kg	18 (8-0-10)	8	1931-1933	17y 76d	18y 361d
915	16	Robertson, Austin	1943-04-28	182cm	83kg	18 (7-0-11)	60	1966	22y 360d	23y 121d
938	24	Busse, Neil	1945-04-03	189cm	83kg	18 (5-1-12)	2	1968-1969	23y 12d	24y 16d
963	38	Wetzel, Ron	1947-04-29	183cm	78kg	18 (8-0-10)	1	1969-1970	22y 32d	23y 122d
998	22	Moore, Eric	1948-04-29	183cm	87kg	18 (1-0-17)	28	1972-1973	24y 7d	25y 36d
1142	27	Roberts, Mark	1965-06-28	190cm	92kg	18 (10-0-8)	5	1985-1986	19y 338d	21y 43d
1179	37	Teal, Robert	1967-04-25	184cm	86kg	18 (9-0-9)	18	1989-1990	21y 356d	23y 102d
1183	28	Page, Glenn	1970-03-24	183cm	83kg	18 (5-1-12)	3	1989-1991	19y 161d	21y 160d
1244	26	Caven, Peter	1970-05-16	190cm	85kg	18 (6-0-12)	4	1994-1995	23y 315d	25y 110d
1298	18	James, Heath	1980-03-07	189cm	91kg	18 (9-0-9)	1	1999, 2001, 2003-2004	19y 153d	24y 146d
1362	1	Seaby, Mark	1984-05-01	199cm	101kg	18 (11-1-6)	5	2010-2012	25y 330d	28y 11d
1453	33	Cleary, Caiden	2005-03-05	182cm	79kg	18 (9-0-9)	3	2024-2026	19y 109d	21y 14d
141	 	Sharpe, Bert	1878-05-06	177cm	 	17 (11-1-5)	17	1904-1905	26y 15d	27y 119d
172	 	Bourke, Peter	1883-06-28	 	 	17 (6-0-11)	8	1906-1907	22y 311d	23y 310d
249	29	Webster, Horrie	1888-08-15	185cm	83kg	17 (13-0-4)	13	1913	24y 254d	25y 22d
310	7	Brereton, Harry	1887-06-13	180cm	72kg	17 (7-1-9)	52	1919-1920, 1922	32y 36d	35y 95d
411	11	Bollman, Les	1904-07-15	180cm	 	17 (5-0-12)	 	1928-1929	23y 325d	25y 47d
412	14	Churchill, Bill	1904-12-20	184cm	 	17 (7-0-10)	19	1928-1929	23y 172d	24y 254d
476	18	Bowe, John	1911-07-14	175cm	69kg	17 (13-0-4)	 	1933	21y 296d	22y 78d
489	32	McEachen, Roy	1913-06-07	178cm	80kg	17 (15-0-2)	1	1935-1936	21y 338d	22y 344d
556	6	Chinn, Ian	1917-05-04	168cm	71kg	17 (10-0-7)	28	1940, 1942	23y 28d	25y 131d
606	23	Leith, Merv	1922-07-21	174cm	76kg	17 (8-0-9)	10	1943, 1946	20y 291d	23y 336d
702	5	Collihole, Ernie	1930-12-26	175cm	73kg	17 (7-1-9)	 	1950-1951	19y 180d	20y 235d
745	4	Atkinson, Bob	1930-04-27	168cm	72kg	17 (9-0-8)	3	1953-1955	23y 110d	25y 115d
750	29	Campbell, Neville	1934-12-12	188cm	80kg	17 (3-0-14)	1	1954, 1956-1958	19y 147d	23y 198d
779	39	Elder, John	1932-07-08	179cm	80kg	17 (7-1-9)	 	1956-1957	23y 295d	24y 349d
906	37	Tenabel, Ron	1945-01-14	188cm	85kg	17 (6-1-10)	 	1965-1967	20y 107d	22y 196d
914	47	Pedrotti, Kevin	1948-04-05	183cm	76kg	17 (6-0-11)	 	1965-1968	17y 138d	20y 50d
950	22	McCracken, Peter	1949-12-01	175cm	76kg	17 (4-0-13)	1	1968-1972	18y 267d	22y 129d
982	36	McHenry, Russell	1950-04-21	170cm	72kg	17 (0-0-17)	14	1971-1972	20y 354d	22y 113d
1002	43	Ewin, Wayne	1953-12-04	175cm	67kg	17 (1-0-16)	3	1972-1973, 1975	18y 231d	21y 194d
1098	41	Morwood, Shane	1961-12-01	191cm	83kg	17 (9-0-8)	13	1981-1982	19y 208d	20y 270d
1149	8	Edmond, Jim	1958-09-03	183cm	89kg	17 (13-0-4)	19	1986	27y 209d	28y 4d
1155	19	Smith, Tony	1966-08-01	199cm	100kg	17 (9-0-8)	1	1986-1988	19y 360d	21y 335d
1226	21	Bryce, Paul	1968-07-12	194cm	95kg	17 (1-0-16)	14	1993	24y 266d	25y 47d
1260	23	Crawford, Justin	1977-03-20	181cm	82kg	17 (11-1-5)	11	1995-1996	18y 27d	19y 171d
1311	38	Mott, Ricky	1981-04-21	200cm	105kg	17 (4-1-12)	3	2002	20y 344d	21y 105d
1332	38	Vogels, Luke	1983-06-07	194cm	92kg	17 (9-0-8)	11	2005-2007	21y 334d	24y 44d
1338	36	Schmidt, Tim	1986-03-14	180cm	84kg	17 (11-1-5)	12	2006-2008	20y 137d	22y 71d
1419	6	Thurlow, Jackson	1994-03-28	190cm	87kg	17 (6-0-11)	3	2019-2020	25y 9d	26y 176d
31	 	Cornelius, George	1874-08-12	 	 	16 (7-0-9)	2	1898	23y 275d	24y 29d
51	 	Armstrong, Warwick	1879-05-22	191cm	84kg	16 (8-0-8)	18	1898-1900	19y 111d	21y 74d
94	 	Alley, Ned	1881-07-30	173cm	71kg	16 (6-0-10)	2	1902-1903	20y 277d	21y 290d
97	 	Kelly, Otto	1880-05-15	179cm	80kg	16 (6-0-10)	 	1902	21y 353d	22y 107d
195	 	Maine, Lindsay	1887-01-06	173cm	 	16 (11-0-5)	 	1907-1908	20y 118d	21y 154d
321	15	Nadort, Tom	1894-07-14	182cm	83kg	16 (5-1-10)	1	1921	26y 297d	27y 65d
413	33	Hogg, Len	1905-12-26	173cm	 	16 (7-0-9)	30	1928-1929	22y 180d	23y 241d
510	5	Hedge, Alf	1917-10-29	178cm	70kg	16 (2-0-14)	3	1937-1938	19y 205d	20y 302d
658	7	Allen, George	1928-04-20	175cm	72kg	16 (8-0-8)	11	1946-1948	18y 112d	20y 81d
684	16	Simpson, Harry	1928-06-02	185cm	89kg	16 (3-0-13)	3	1948-1950	20y 45d	22y 36d
688	11	Read, Chester	1929-02-19	183cm	86kg	16 (5-0-11)	4	1948-1950	19y 198d	21y 174d
797	30	Hamilton, Jack	1937-06-04	174cm	76kg	16 (8-0-8)	 	1957-1958	20y 18d	20y 361d
810	7	Tampion, Ian	1938-02-15	185cm	80kg	16 (7-0-9)	1	1958-1960	20y 121d	22y 173d
813	1	Briglia, Paul	1940-04-09	188cm	83kg	16 (5-0-11)	14	1959-1961	19y 9d	21y 104d
864	49	McGee, Terry	1945-03-18	180cm	78kg	16 (3-0-13)	2	1962-1963	17y 118d	18y 159d
879	27	Batch, Kevin	1941-06-24	188cm	76kg	16 (6-0-10)	 	1963-1966	22y 54d	25y 22d
1080	1	McGhie, Robert	1951-08-18	192cm	86kg	16 (8-0-8)	1	1980-1981	28y 224d	29y 222d
1095	20	Boyse, Maurice	1955-07-03	183cm	78kg	16 (4-0-12)	16	1981, 1983	25y 310d	28y 55d
1233	44	Osborne, Richard	1964-06-16	182cm	86kg	16 (1-0-15)	39	1993	28y 292d	29y 73d
1291	25	Russell, Scott	1970-05-07	180cm	75kg	16 (8-0-8)	8	1999	28y 325d	29y 72d
1348	26	Playfair, Henry	1983-01-22	198cm	97kg	16 (8-0-8)	14	2008, 2010	25y 103d	27y 163d
1353	7	Meredith, Brett	1989-01-20	181cm	81kg	16 (10-0-6)	10	2009-2011	20y 74d	22y 219d
1457	29	Hamling, Joel	1993-04-09	194cm	92kg	16 (9-0-7)	3	2025-2026	31y 340d	33y 8d
73	 	Brockwell, Sam	1871-02-04	 	 	15 (7-0-8)	4	1900	29y 97d	29y 216d
92	 	Jackson, Johnny	1879-02-09	188cm	89kg	15 (7-0-8)	3	1901-1902, 1907	22y 182d	28y 147d
101	 	King, Jim	1873-11-23	 	 	15 (6-0-9)	 	1902-1903	28y 168d	29y 167d
194	 	Kerr, Bill	1882-09-01	 	 	15 (9-0-6)	8	1907	24y 245d	25y 20d
204	 	Jones, Jack	1887-07-20	171cm	72kg	15 (10-0-5)	9	1908-1910	20y 287d	22y 305d
251	30	Eastick, Bill	1888-03-13	183cm	79kg	15 (10-1-4)	2	1913-1914	25y 51d	26y 50d
294	12	Graham, Jim	1892-04-17	185cm	 	15 (14-0-1)	 	1918	26y 24d	26y 143d
325	31	Beer, Leon	1903-02-11	178cm	76kg	15 (5-1-9)	2	1921-1923	18y 106d	20y 83d
340	29	Bence, Roy	1900-04-01	163cm	67kg	15 (4-1-10)	6	1922	22y 42d	22y 168d
372	16	Jacobsen, Alby	1902-09-10	180cm	75kg	15 (3-0-12)	2	1925, 1927-1928	22y 234d	25y 343d
501	11	Mullane, Stan	1915-02-12	175cm	70kg	15 (8-1-6)	1	1936-1937	21y 150d	22y 99d
591	19	Harwood, Bill	1920-09-15	178cm	76kg	15 (10-0-5)	5	1942	21y 236d	21y 362d
660	28	Strang, Allan	1921-10-11	185cm	86kg	15 (5-1-9)	17	1947-1948	25y 190d	26y 273d
727	12	Earl, Don	1933-01-04	178cm	81kg	15 (6-1-8)	 	1952-1955	19y 169d	22y 193d
731	6	Gelavis, Nick	1929-06-15	165cm	67kg	15 (6-0-9)	16	1953-1954	23y 307d	24y 334d
816	28	McGrath, Bill	1936-12-03	180cm	80kg	15 (8-0-7)	18	1959	22y 136d	22y 269d
839	28	Tomlinson, Brian	1940-08-22	180cm	81kg	15 (3-0-12)	 	1961-1962	20y 264d	21y 333d
899	32	Barnes, Ken	1941-12-27	193cm	92kg	15 (4-0-11)	2	1964-1967	22y 218d	25y 109d
956	32	Catlin, Sid	1949-12-24	171cm	69kg	15 (8-0-7)	14	1969-1970	19y 123d	20y 248d
973	9	Wilkinson, Jim	1951-12-04	182cm	76kg	15 (2-0-13)	1	1970-1972	18y 121d	20y 182d
978	2	Hug, Ernie	1944-03-04	193cm	87kg	15 (2-0-13)	 	1971	27y 30d	27y 128d
1030	25	Roberts, Brian	1946-04-28	199cm	113kg	15 (2-0-13)	2	1975	29y 26d	29y 124d
1074	47	Koop, Doug	1960-07-22	180cm	83kg	15 (7-0-8)	15	1979-1981	19y 13d	21y 18d
1100	39	Winbanks, David	1962-09-08	193cm	92kg	15 (8-0-7)	2	1981-1983	18y 306d	20y 234d
1184	23	Fell, Shane	1967-09-29	186cm	91kg	15 (3-0-12)	30	1990	22y 183d	22y 310d
